,Post ID,Discussion Group,Author,Author Label,Topic,Body,Likes,Replies,Tags,Labels,Solution Link,Date,Time
10,400172,Custom Signatures,Alejandro_Grijaaria-labellba,L0 Member,Letsencrypt (acme) challenge URL,"I created this pattern to recognize Letsencrypt (acme-protocol) challenge. You need to create a custom application with these fields:Typo: Transaction Context: http-req-uri-path Pattern: That's the best I could bet. Btw, I did not know before that ""http-req-uri-path"" had to include the method (GET), so I had a hard time using the regex anchor ""^"".",1,"
		1 REPLY 1
",,,,04-19-2021,10:09 AM
11,452166,Custom Signatures,jsv93,L0 Member,Custom signature for catch specific query,"Hello all I'm trying to catch suspicious ldap queries (recon activity).For the example I want catch this kind of querie : (primaryGroupID=512)I tried to make a custom rule. However for ldap, there are only 2 possibilities:- ldap-req-searchrequest-baseobject- ldap-rsp-searchresentry-objectnameboth of them don't fit my needs cause they don't match the filter field.I tried with unknown-req-tcp-payload but it did not work. Reading the forum I understood that I can't use this context since ldap is seen as a known application.https://live.paloaltonetworks.com/t5/custom-signatures/custom-threat-signature-search-full-tcp-paylo...So I'm running out of ideas to catch this kind of request.If somebody have a tips Thank's",0,"
		1 REPLY 1
",,,,12-08-2021,10:45 AM
12,436096,Custom Signatures,NoamRotter,L0 Member,Allow or drop traffic based on headers,"Hi,I need to allow/drop traffic based on headers.I need a custom signature to make sure the HOST is one of:1. abc.com (or)2. xyz.comANDThe XFF header is one of:1. 1.1.1.1 (or)2. 2.2.2.2 (or)3. 3.3.3.3ANDA header name ""X-MyHeader"" has the value: ""123""If one of the above condition is false, drop the traffic. I will appreciate any help. Noam.",0,"
		1 REPLY 1
",,,,09-23-2021,01:00 AM
13,430873,Custom Signatures,Chris_Johnston,L2 Linker,Threat signature for ICMP type,"Has anyone had success in creation of threat signatures for ICMP type?  I've seen (and tested) the Palo Alto guide on creation of an app to block/allow specific ICMP types and was trying to log a threat event for potential use and visibility versus creation of a new application (and needing to create a new app-id group to accommodate all ICMP types) https://knowledgebase.paloaltonetworks.com/KCSArticleDetail?id=kA10g000000ClFZCA0 Working app-id CLI:set application icmp-type8 default ident-by-icmp-type type 8set application icmp-type8 subcategory ip-protocolset application icmp-type8 category networkingset application icmp-type8 technology network-protocolset application icmp-type8 risk 1Non working threat CLI:set threats vulnerability 44008 signature standard icmp-req-data and-condition ""And Condition 1"" or-condition ""Or Condition 1"" operator pattern-match pattern 8set threats vulnerability 44008 signature standard icmp-req-data and-condition ""And Condition 1"" or-condition ""Or Condition 1"" operator pattern-match context icmp-req-dataset threats vulnerability 44008 signature standard icmp-req-data and-condition ""And Condition 1"" or-condition ""Or Condition 1"" operator pattern-match negate noset threats vulnerability 44008 signature standard icmp-req-data order-free noset threats vulnerability 44008 signature standard icmp-req-data scope protocol-data-unitset threats vulnerability 44008 default-action alert set threats vulnerability 44008 threatname chrisvuln-icmp-type8set threats vulnerability 44008 severity informationalset threats vulnerability 44008 direction bothset threats vulnerability 44008 comment ""ICMP type 8""set threats vulnerability 44008 affected-host client yes",0,"
		4 REPLIES 4
",", signatures, threat intelligence, threat log, threat logging, threat signatures",,https://live.paloaltonetworks.com//t5/custom-signatures/threat-signature-for-icmp-type/m-p/446603#M411,09-01-2021,12:05 PM
14,252502,Custom Signatures,dparris,L5 Sessionator,Custom Signature to detect a PDF file,"DISCLAIMER: As with all custom signatures on this forum, this signature is being provided by the author as a result of enthusiasm for the product and to share ideas with the Palo Alto Networks security community.   It is: - Not recommended for deployment in a production network of any kind without internal testing.- Not a solution to any vulnerability.- Not an official supported Palo Alto Networks signature  This write up is to help the Palo Alto Networks community with detecting a specific PDF file.  The sample signature was created on PAN OS Version 8.1.x :  SHA256: cbdf842fba661b85090e7e31fe9ed6b069a01fd82d5bd563a462185b53ab38e3 Go to custom signatures under objects, select custom vulnerability signature. Click addFill out the appropriate field under the configuration tab  Open the Signature TabSelect add at the bottom left Since we only have one condition it doesn’t matter if we choose the ‘and’/’or’ condition  To determine a unique string the *NIX utility xxd was used in this case, however any hex editor will work for this purpose.  The string was then converted to hex and used in a pattern match to detect the file. In this case the author of the file put what we believe to be their name in the file and that was used as a unique identifier.  5220 3120 2038 2030 5d52 432f 6e6f 6574Once this custom signature is applied and a web browser is used to attempt to download the file the firewall will either block or alert on detection depending on the action you set. **Warning** any custom signature should be fully tested to see if it works correctly, and for false positives.",3,"
		4 REPLIES 4
",", custom Signatures, signatures",,,03-06-2019,06:13 AM
15,412522,Custom Signatures,IamJoeG,L0 Member,Limiting http methods to specific URLs,"Has anyone had luck limiting http methods like PUT to limited URLs? For example, limiting a PUT to https://www.foo.com/ but not to https://www.foo.com/folder1 ? I've created a custom vulnerability that allows the http-method (http-req-header length > 0 which http-method=PUT) in a custom vulnerability but I am having trouble limiting it to the host only portion or the URL/URI. Not sure if this should be further defined in the custom vulnerability, URL category, or just as an fqdn address object? I am trying to think that if I have a use case in the future to allow to https://www.foo.com/folder2 but not https://www.foo.com/folder2/uploads would it be the same solution?",0,"
		3 REPLIES 3
",", http-method, limited URLS, URL filtering",,,06-11-2021,05:58 AM
16,66860,Custom Signatures,cole,L4 Transporter,Welcome to the Palo Alto Networks Custom Signature discussion board!,"The purpose of this board is to discuss everything related to custom signature creation in PAN-OS devices. Palo Alto Networks delivers a large quantity of coverage in our weekly content updates; however, we know that our customers are staffed by dedicated security professionals as well, and we would like to provide an environment in which to foster discussion of their ideas for coverage that may not currently exist, or may be particularly applicable to their unique environment. Customers may find traffic within their network in packet captures, web server logs, SIEM queries, firewall logs, etc. that a custom signature would be useful to alert on, or prevent. This forum exists as a place to work through this process in a community that can assist you, and get your creative minds inspiring one another.When creating a discussion, try to provide as much detail as possible to better assist your peers in understanding what exactly you need. Additionally, this link is a fantastic resource for understanding custom signature creation: https://live.paloaltonetworks.com/t5/Documentation-Articles/Creating-Custom-Threat-Signatures/ta-p/5... The above document will assist with explaining each custom signature context and what is contained within them. Additionally, it contains some examples of custom signature creation, common RegEx mistakes, error troubleshooting, and a significant amount of other detail that anyone seriously interested in pursuing custom signature creation should read.  Questions that foster good discussion: Are you asking for assistance in finding a unique pattern within data you’ve already gathered to trigger off of? Do you have an idea for a signature based off of traffic you have identified, and need to discern which custom signature context Palo Alto Networks exposes can best be used to detect the traffic? Do you have a recommendation for improving a current signature?  Posts that do not foster good discussion: A request for CVE coverage in which no data is provided, or no exploit data has been revealed for. A request for detecting traffic in which no packet capture data can be provided, or no research has been completed to first identify data that can be used during the creation process.  Recommended detail to include: Use justification! What does the signature detect, and why? Upload of any existing XML export of a custom signature you have created, and are troubleshooting. Data gathered during research to help identify unique patterns to detect on. Links to research or resources to support the signature creation.  Common Errors in Custom Signature Creation:   To get the ball rolling, let’s try a few examples! Example 1: Use of system.multicall method in XMLRPC calls.Justification: Brute force attacks are occurring against Wordpress instances with XMLRPC enabled, where many username login attempts can be nested in a single system.multicall method and evade traditional brute force detection.Research: https://blog.sucuri.net/2015/10/brute-force-amplification-attacks-against-wordpress-xmlrpc.htmlSignature Example:  See attachment System Multicall Use.xmlDescription: Signature evaluates http-req-message-body context in the directionality of client to server, for the hex values “3c6d6574686f6443616c6c3e3c6d6574686f644e616d653e73797374656d2e6d756c746963616c6c” which translates to “<methodCall><methodName>system.multicall” indicating that an HTTP request message body was sent with a system.multicall method embedded in it.Potential for improvement: Additional signature to operate as parent to indicate the child signature has been executed X amount in Y seconds.  Example 2: Detecting Nikto Scans through User Agent.Justification: Palo Alto Networks extensive coverage looks to make signatures based on unchanging exploitation, where there is little to no variation in the data being evaluated. Detecting tools based on user agent strings that are easily modified by users is not the most effective way to do this. However, many customers have use cases in which reporting on basic usage of certain tools by detecting user agent strings may be valuable. This can be done through a very basic custom signature, and can catch penetration testers who opt for the easy way out and don’t attempt to evade detection effectively.Research: Download Kali Linux, where Nikto Scan comes embedded, and you will see default scans have an easily identifiable user agent string.Signature Example: See attachment “Nikto User Agent.xml”Description: Signature evaluates http-req-headers for the string “User-Agent: Mozilla/5.00 (Nikto”, indicating default user-agent string for Nikto scan has been detected.Potential for improvement: Our built in coverage for the vulnerabilities Nikto scan actually exploits will cover Nikto scans that seek to hide by changing their user agent, which will evade this signature.  Example 3: Detecting NMAP Scripting Engine use through User AgentJustification: See justification for Nikto; this is identical!Research: Download Kali Linux, and run any of NMAPs NSE scripts, and you will see web based scans have an easily identifiable user agent string.Signature Example: See attachment “NMAP NSE User Agent.xml”Description: Signature evaluates http-req-headers for the string “User-Agent: Mozilla/5.0 (compatible; Nmap Scripting Engine” indicating default user-agent string for NMAP NSE usage has been detectedPotential for improvement: Our built in coverage for NMAP NSE scripts will cover some common NSE usage, which may evade this signature if user agent is altered. ",4,"
		4 REPLIES 4
",", custom signature",,,10-19-2015,05:04 PM
17,407224,Custom Signatures,nikoolayy1,Cyber Elite,"DDOS, Brute force and referer header match options with custom signatures for app-id and vulnerability.","Hello to All,  I have made a post with examples in an another part of this forum but now I see that there is a seperate discussion for custom signatures, so I am posting it here. Now with version 10 as there is no 7 byte limit it is much more easier to do such things with application or Spyware/Vulnerability combination signature:  https://live.paloaltonetworks.com/t5/automation-api-discussions/version-10-no-7-byte-limit-for-sinat...",0,"
		0 REPLIES 0
",,,,05-17-2021,04:22 AM
18,254483,Custom Signatures,Tim_Bielders,L0 Member,Custom objects signature - DNS query length,HelloI am trying to create a custom object / custom spyware signature based on dns-req-section that would alert when the requested domain via dns is longer than x amount of characters.Currently I am stuck at the pattern requirement to have 7 fixed bytes. Any ideas?  (We are not using dns proxying)(I'm trying to detect this: https://blog.talosintelligence.com/2016/06/detecting-dns-data-exfiltration.html) Thank you in advanceKind regardsTim,0,"
		1 REPLY 1
",,,,03-21-2019,02:28 AM
19,387628,Custom Signatures,brian.saloum,L2 Linker,Application ID for MS-Edge,"Due to the constraints placed on us by management, we don't support Chrome, and early on, I created a custom app ID specifically for Chrome and was able to block it fairly effectively.  Then MS released Edge, which fouled everything up.  So all of the chrome blocks had to be changed allows, so edge would work.  So, like an idiot, I thought I could simply follow the same process, by creating an edge specific custom app ID and went through the entire process, only to be told that my match criteria is invalid.  Tried a couple of different ways, to be honest, but either the pattern was too short, as it requires a minimum of 7 characters (seriously?), which sucks for edg/whatever version #, or it complains about an invalid pattern, when I include Edg/88., which meets the bare minimum 7 character limit.  It also complains when I insert the entire string for Edge (Edg/88.0.705.63).  I really need to find a solution for this.  Has anybody else run into a situation like this?",0,"
		4 REPLIES 4
",,,,02-24-2021,11:21 AM
20,387045,Custom Signatures,Noam.Rotter,L1 Bithead,Pattern regex less then 7 bytes,"Hi all,I have been asked to create a new Application signature to block any access to /abc/*But when adding the pattern /abc/* in context http-req-uri-pathI get an error: ""pattern must be at least 7 bytes [/abc/*]"" How can I block any access to /abc/* ? Regards,Noam.",0,"
		4 REPLIES 4
",", pattern",,https://live.paloaltonetworks.com//t5/custom-signatures/pattern-regex-less-then-7-bytes/m-p/387131#M382,02-21-2021,07:43 AM
21,354727,Custom Signatures,Mohammed_Yasin,L4 Transporter,Custom Snort Signature context operator not found,"creating a custom snort signature on Palo alto Firewall but didn’t found the concern context operator for match pattern.Shall we create a context operator or how it can add the pattern if the context operator is not available? For example:alert tcp $HOME_NET any -> $EXTERNAL_NET 443 (msg:""[CIS] Emotet C2 Traffic Using Form Data to Send Passwords""; content:""POST""; http_method; content:""Content-Type|3a 20|multipart/form-data|3b 20|boundary=""; http_header; fast_pattern; content:""Content-Disposition|3a 20|form-data|3b 20|name=|22|""; http_client_body; content:!""------WebKitFormBoundary""; http_client_body; content:!""Cookie|3a|""; pcre:""/:?(chrome|firefox|safari|opera|ie|edge) passwords/i""; reference:url,cofense.com/flash-bulletin-emotet-epoch-1-changes-c2-communication/; sid:1; rev:2;) Not availablehttp_methodhttp_client_body     ",0,"
		1 REPLY 1
",,,,10-07-2020,12:16 AM
22,385836,Custom Signatures,MCervenka,L1 Bithead,vulnerability signature with payload and negate,"Hello.I'm trying to write a custom app and vulnerability signature. Signatures are based on UDP-payload.When I use the custom app signature, vulnerability detection does not work. Can I somehow turn on CTD for the custom app?The other problem is that what I ideally need to do in the vulnerability is to check for the other than mine UDP-payload. So I was thinking about matching ""\xaabbccddee\x"" with negating turned on and ""\xaabbccdd\x"" in the payload in one vulnerability signature. But this does not work either. Any suggestions?Thank you.",0,"
		5 REPLIES 5
",,,,02-14-2021,03:17 PM
23,260010,Custom Signatures,DonJarmon,L1 Bithead,Windows Update Delivery Optimization (WUDO) Custom App-ID,Just seeking a Custom App-ID for Windows Update Delivery Optimization (WUDO).,7,"
		4 REPLIES 4
",,,,05-06-2019,10:07 AM
24,358774,Custom Signatures,asifkhandimensiaria-labelondata,L0 Member,Block Pubg and Fortnite,"Hi, Is anyone tried to block PUBG and Fortnite? I tried everything its not able to, please suggest the step would be helpful.  RegardsAsif",0,"
		0 REPLIES 0
",,,,10-26-2020,06:44 AM
25,349114,Custom Signatures,Mohammed_Yasin,L4 Transporter,It's possible to block custom file hash-256 in Palo alto.,"It's possible to block custom file hash-256It's possible to block custom file hash-256 in Palo alto.Please let me know how I can check the respective file hashes disposition at a wildfire, either it is in block or not. Here is below the file hashes need to know for disposition. f743c0849d69b5ea2f7eaf28831c86c1536cc27ae470f20e49223cbdba9c677ce56d45628f0c2bda30ab235657704aac50a8433bdb4215c77a2e0f52f0f31a49ae431797c551c20fe2f3fe1adc08a566edfabf45abbd924f0c8da06381ab6e484f7dd00a005caf046dd7e494fea25be2264974264d567edfc89122242b7c41bc5ae06a8d117e876476832245039715825fbfbefc0d2463ab6c30295dd1d4afa636be48e4eac81ad77aeade20b28ff8b72275832e6833f5e1b692eb99f312fd13",0,"
		4 REPLIES 4
",,,,09-14-2020,06:59 AM
26,349450,Custom Signatures,John.Petrucci,L2 Linker,Custom threat signature- search full TCP payload of any AppId,"I'm trying to write a custom threat signature.  The pattern matches just fine if I send it using netcat, but it does not match the actual application traffic.  I believe that this is because the actual traffic is processed and detected as a known application, whereas the signature Context is ""unknown-req-tcp-payload"". Is this context only for traffic that is application = unknown-tcp?  If a known application is detected, does ""unknown-req-tcp-payload"" not apply? ",0,"
		2 REPLIES 2
",,,https://live.paloaltonetworks.com//t5/custom-signatures/custom-threat-signature-search-full-tcp-payload-of-any-appid/m-p/349467#M362,09-15-2020,11:30 AM
27,340192,Custom Signatures,pshah1,L1 Bithead,control URL Filtering bypass by IP,"Any way we can achieve this by creating custom signature that allows only valid http requests to URLs and not to IP addresses?As currently Blocked domain or URL not HTTPS or protected by cloud-fare can easily get passed URL filtering blockUnderstanding that IP is not a url filtering problem, so looking for ways to prevent that.",0,"
		1 REPLY 1
",,,,07-22-2020,06:18 PM
28,338467,Custom Signatures,saprakash,L0 Member,create a custom url/custom application matching the below string,"I have a requirement, where the customer wants to allow only  the below url:https://chrome.google.com/webstore/detail/zotero-connector/ekhagklcjbdpajgpjgmbionohlpdbjgc Basically the above is the url for a chrome addon : zotero-connectorHe wants to allow only the above addon and block rest of the addon to get downloaded. I tried to use url filtering for which i narrowed to: Allow:ssl.google-analytics.com/chrome.google.com/webstore/detail/zotero-connector/nullchrome.google.com/webstore/detail/zotero-connector/ekhagklcjbdpajgpjgmbionohlpdbjgcBut the twist comes when the above url opens and the customer click on the extentions.Then he can download the other addons. If i can create a custom url for the below url:ssl.google-analytics.com/__utm.gif?utmwv=5.7.2&utms=44&utmn=2033888992&utmhn=chrome.google.com&utmt=event&utme=5(webstore.StructuredWallLayout*SectionDropped*featured)&utmcs=UTF-8&utmsr=1920x1080&utmvp=1904x920&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=Zotero%20Connector%20-%20Chrome%20Web%20Store&utmhid=2021578656&utmr=-&utmp=/webstore/detail/zotero-connector/ekhagklcjbdpajgpjgmbionohlpdbjgc&utmht=1593708411054&utmac=UA-4436568-7&utmni=1&utmcc=__utma=73091649.1855174488.1592486775.1593704416.1593707975.12;+__utmz=73091649.1592486775.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);&utmjid=&utmu=6QCAAgAAAAAAAAAAAgAAgAAE~Which is a redirect for the zotero-connector, my issue will be resolved. But i dont know think, i can create a custom url using any regex to match the above or create a custom app. ",0,"
		0 REPLIES 0
",,,,07-14-2020,10:18 AM
29,336446,Custom Signatures,tbrockmeye,L0 Member,Custom AppID for NAT-T traffic,I am looking for a way to identify NAT-T traffic on an IPSEC connection and define a custom app for it. To identify the IKE control plane traffic we would be looking for a 4 zero-valued bytes pattern at IP offset 28 on UDP 4500 traffic. It seems the 00 00 00 00 is the only consistent pattern in the traffic stream. Can RegEx be used to create a 7 byte pattern match? The reason for the custom app is to limit NAT-T traffic to a VPN termination point that is being overrun with requests when there is client side misconfiguration. thanks! ,0,"
		1 REPLY 1
",,,,07-02-2020,06:55 AM
