,Post ID,Discussion Group,Author,Author Label,Topic,Body,Likes,Replies,Tags,Labels,Solution Link,Date,Time
23,362165,Endpoint (Traps) Discussions,OsamaKhan,L2 Linker,Traps Firewall Module with respect to Rule creation,"Hi, I have a query, Can anyone verify & confirm if we would require any other settings to enable Traps Firewall Module with respect to Rule creation & Network Location Configuration Settings. Also, clarify the below Query, as I can see Palo Alto Network App is allowed to communicate through Windows Defender Firewall, is that not enough for the Traps Firewall Module to function on the targeted system.      ",0,"
		1 REPLY 1
",,,https://live.paloaltonetworks.com//t5/endpoint-traps-discussions/traps-firewall-module-with-respect-to-rule-creation/m-p/367545#M944,11-11-2020,06:38 AM
24,350449,Endpoint (Traps) Discussions,NickyV,L0 Member,Ransomware Protection for SMB Shares,"I read in another thread (Extend Ransomware Protection to SMB Shares ) that Ransomware Protection for SMB Shares was a new feature. However, I do not see it listed in my portal - also, I've noticed the most recent documentation seems to have removed mention of this feature. Am I missing something?Thanks!  ",0,"
		2 REPLIES 2
",", ransomware, smb",,,09-18-2020,09:53 AM
25,328126,Endpoint (Traps) Discussions,harrychanni,L0 Member,Duplicate endpoint entries licensing?,"in case we have duplicate entries of an endpoint in a disconnected state, will it chew our licensing?",0,"
		2 REPLIES 2
",,,,05-14-2020,11:25 PM
26,350977,Endpoint (Traps) Discussions,BigPalo,L4 Transporter,automatic license revocation,"Hello, it's about an ESM with 4.2.6 version. Would like to know if there is any automatic process that you can run, recovering the hostnames from a .txt, to erase and break free the licenses automatically.I know In Traps 4.0 and above is possible to configure an automatic license revocation when an endpoint is not connecting to the ESM for a period of time, but if someone knows the other way would be great.  ",0,"
		0 REPLIES 0
",,,,09-22-2020,02:03 AM
27,345809,Endpoint (Traps) Discussions,MihaIT,L0 Member,Silent Upgrade/Uninstall/Install Traps using PowerShell over WinRM,"Could some one share how to silently upgrade/uninstall/install Traps clientusing PowerShell? I tested thatdoes work in cmd, but cant get it to work under PowerShell?",0,"
		2 REPLIES 2
",,,,08-28-2020,01:30 AM
28,191025,Endpoint (Traps) Discussions,awel_Kaczanowsaria-labelki,L0 Member,ZZZZZ* and !!!!!*  - thousands of that kind of files on HDD,I have found thousands of files starting with ZZZZZ* and !!!!!* on my HDD. It seams to be related to Traps activity.I'm unable to delete this files because Traps don't allow for that. I checked my system with few antiviruses and nothing was found. Google sugest that this is related with Traps Bug.,0,"
		12 REPLIES 12
",", !!!!!, bug, endpoint, files, TMS, traps, ZZZZZ",,,12-11-2017,04:18 AM
29,336626,Endpoint (Traps) Discussions,Abdul_Razaq,L4 Transporter,Minimum privilege for LDAP account in non domain ESM core,"Hi Community, Can anybody suggest on the minimum privileges a service account for LDAP (Settings -> Multi ESM -> DMZ AD configuration under ESM server) should have for using AD objects in ESM policy. The ESM core is not part of the domain. Having server operator privilege works fine, but i need to make the service account with very minimal permissions, preferably a read-only. Thanks in advance.",0,"
		1 REPLY 1
",", esm, ldap",,,07-05-2020,09:46 AM
30,337456,Endpoint (Traps) Discussions,KRisselada,L2 Linker,Error executing upgrade action with error code -99,Several Windows XDR Agents on 6.0.1 or 7.x and getting the following in the trapsd.log.  Attempting update to current release 7.1.1(InstallUpdate):} <Error> Failed to verify upgrade package signature (InstallUpdate):} <Error> Error executing upgrade action with error code -99 (InstallUpdate):} <Error> Agent action with ID 5adc67fce34d491a81b2bc3e8b0036d8 execution failed with -99 Has anyone else experienced this or know what error code -99 indicates.  Not found reference or discussion regarding this error code.,0,"
		3 REPLIES 3
",", 6.0, 7.0, 7.1, Cortex, Cortex XDR, installation, Upgrade-Downgrade",,https://live.paloaltonetworks.com//t5/endpoint-traps-discussions/error-executing-upgrade-action-with-error-code-99/m-p/337606#M926,07-09-2020,08:30 AM
31,338858,Endpoint (Traps) Discussions,EliyaD,L1 Bithead,roolback to agent, ,0,"
		2 REPLIES 2
",", traps    XDR, Upgrade-Downgrade",,,07-15-2020,11:33 PM
32,336022,Endpoint (Traps) Discussions,Ahmedsadek,L0 Member,Unable to access MS team through android devices,"Could you please support me in this case as we unable to access MS team through android devices, However it works well on the windows desktop. And the certificated already installed.Thanks in advanced for your help",0,"
		3 REPLIES 3
",,,,06-30-2020,04:54 AM
33,316738,Endpoint (Traps) Discussions,Mohammed_Yasin,L4 Transporter,Trap Issue with Linux Red hat 6,"Certificate issue while installing the Trap agent on Red Hat 6. I mean, while communicating the of agents between Palo Alto Trap and Linux Red Hat 6 a error massage isError HTTP Request failed due to an ssl error ssl exception error certificate verify failed.",0,"
		2 REPLIES 2
",", Cortex XDR Agent, traps",,,03-17-2020,12:12 AM
34,131943,Endpoint (Traps) Discussions,chsmith,L1 Bithead,Welcome to the Palo Alto Networks Endpoint (Traps) discussion forum!,"This board has been created to provide a location in which to ask quick questions about the Traps product, (including information about the installation or management of the Endpoint Security Manager, the Traps endpoint agent, and the associated utilities), interesting configurations you've implemented, to initiate discussions about your experiences running Traps, and to connect with other Traps experts. You can find the Traps/Endpoint Knowledge Base here (opens in a new window/tab): Endpoint Articles (Please note that while this forum will include activity from the Traps support team, any urgent issues should be reported to Support directly to ensure prompt attention). Thanks for stopping by and joining the conversation!",18,"
		5 REPLIES 5
",", discussion, endpoint, Endpoint_discussion, TMS, traps",,,12-07-2016,05:32 PM
35,,Endpoint (Traps) Discussions,SutareMayur,,,,,,,,,,
36,329737,Endpoint (Traps) Discussions,hatsadourian,L0 Member,No Wildfire connexion,"Hi,We have problem with ESM.We have no connexion with Wildfire. Internet connexion is OK, we can ping the wildfire url.ESM is up to date.Please help",0,"
		2 REPLIES 2
",,,,05-25-2020,03:08 AM
37,330348,Endpoint (Traps) Discussions,FaizalHasnol,L0 Member,What are the new features in Traps Endpoint 4.2.6 and bug fixes ?,"Hi All, Will like to find out• If Traps version 4.2.6 is a stable version to upgrade our backend infrastructure to. Our current infra is running Traps version 4.2.4• Can the Traps backend infra running 4.2.6 supports Servers with Traps agents running version 4.1.5. Will there be any issues with the Servers running Traps version 4.1.5 once we upgrade our backend to Traps version 4.2.6?• What are the known bugs in the previous version of Traps that were revolved by Traps 4.2.6• What are the bugs that are introduced by Traps 4.2.6.• Any things about Traps version 4.2.6 that we should be aware of?• Additional features in Traps 4.2.6 which 4.2.4 could not support Any documents to present to customer in order to convince them upgrading to the Traps 4.2.6 is best for them",1,"
		1 REPLY 1
",", 4.2.6, esm, upgrade",,,05-28-2020,09:27 AM
38,328326,Endpoint (Traps) Discussions,AhmedSallam,L2 Linker,Traps - Tier A vs Tier C,"Good Morning ColleaguesI have received quotation from Palo Alto distributor in Egypt for Palo Alto traps , Can you help me explaining the difference between the below options of traps: Option A: Traps Advanced Endpoint Protection for agents, tier A, 1-year prepaid, includes Premium SupportOption B: Traps Advanced Endpoint Protection for agents, tier C, 1-year prepaid, includes Premium Support Thx in advance Best Regards",0,"
		3 REPLIES 3
",,,https://live.paloaltonetworks.com//t5/endpoint-traps-discussions/traps-tier-a-vs-tier-c/m-p/329249#M910,05-15-2020,08:20 PM
39,326387,Endpoint (Traps) Discussions,AhmedSallam,L2 Linker,Traps on Cloud or On-premise,"Good Afternoon Colleagues I hope you are doing good . I am new reseller for PaloAlto in Egypt . I will offer to one of  my customers Palo Alto firewall 850 . He needs also endpoint protection . Before offer to him PaloAlto traps , I need to know if traps has a version that can work On-premise or it is working on cloud only ? Thx in advance. Best Regards",0,"
		18 REPLIES 18
",,,https://live.paloaltonetworks.com//t5/endpoint-traps-discussions/traps-on-cloud-or-on-premise/m-p/329250#M911,05-06-2020,07:44 AM
40,211509,Endpoint (Traps) Discussions,nandersen,L2 Linker,LDAP over TLS from DMZ ESM Core servers?,"Traps 4.1.3 in a Multi-ESM setup. A non domain-joint server in the DMZ must do LDAP lookups into AD to retrieve OU or Group information. The configuration only allows non-encrypted LDAP traffic. Is it possible to enable TLS for LDAP lookup? How? BR,Nicolai",0,"
		1 REPLY 1
",", dmz, endpoint, esm, ldap, TMS, traps",,,04-24-2018,04:08 AM
41,278583,Endpoint (Traps) Discussions,AsifSid,L2 Linker,Unable to remove traps agent from windows endpoint,"Hi All, I have come across a situation, where I am unable to remove traps agent from a windows systems, Below are the findings from this situations.1) This perticular windows endpoint is unlicensed now meaning there is no communication between this endpoint and traps ESM server.2) We tried removing traps using traps cleaner tool but while running this tool it says ""SPROT is enabled please enter password to disabled it""3) When we enter the password it says incorrect password (we know pssword is correct""4)When we try to remove traps through control panel , it asks for the password and hence not accpeting the password.5) We tried to install traps by overrighting the current installation. but during the traps setup window, The ESM server name and port number comes already hardcoded means we cant change the things which are already there. 6) This unlicensed traps is blocking a perticular pdf on the system, so evenif i whielist that pdf , those changes will not take effect untill the communication is established. I have opened a ticket with support people, but still if anyone has any clue , Please assist.  RegardsAsif Siddiqui",0,"
		3 REPLIES 3
",", endpoint, esm, TMS, traps",,,07-24-2019,02:26 AM
42,325934,Endpoint (Traps) Discussions,Abdul_Razaq,L4 Transporter,Report per endpoint group in TMS,"Hi Community, Can anybody help here. Is there any way we can make a report per endpoint group in TRAPS TMS implementation. Currently i cannot see any filters while creating a report. For example, if i have endpoint group A,B. Then is there a way i can generate different report for group A and B ? Thanks in advance.",0,"
		1 REPLY 1
",", reports, TMS, traps",,,05-04-2020,01:59 AM
43,326289,Endpoint (Traps) Discussions,JacobHusted,L2 Linker,Traps recommended version,Hi Where can I find Palo Alto Traps recommended versions list for Traps 6.x.x and 7.x.x,0,"
		1 REPLY 1
",", Recommended versions, traps",,https://live.paloaltonetworks.com//t5/endpoint-traps-discussions/traps-recommended-version/m-p/326396#M886,05-06-2020,01:30 AM
44,325955,Endpoint (Traps) Discussions,Marsooq-Akkaradaria-labelathil,L1 Bithead,Cortex-generate scan report,"Hi  can anyone help me with , in cortex xdr ,how to make a full scan of selected endpoints and generate the scan reports for the same?  ",0,"
		1 REPLY 1
",", administration, Cortex, Cortex XDR, Reporting and Logging",,https://live.paloaltonetworks.com//t5/endpoint-traps-discussions/cortex-generate-scan-report/m-p/325977#M882,05-04-2020,04:42 AM
45,191249,Endpoint (Traps) Discussions,StacyE,L0 Member,Traps disabled on VDI?,Traps is disabled on two non-persistent VDI pools (out of more than a dozen). Has anyone encountered this? We have had a case open for months with Support but we don't have a solution. ,0,"
		7 REPLIES 7
",", disabled, endpoint, TMS, traps, vdi",,,12-11-2017,07:11 PM
46,310714,Endpoint (Traps) Discussions,MeteoAdmin,L1 Bithead,Traps Agent 6.1.x not running,"Hi all,We using TMS and have running 200 clients with traps agent 6.0.3. All works fine. I try to update the agent to 6.1.x. Upgrade via TMS or manually isn't sucesssfully. The Traps service on the client can't start. Does anyone know this problem?",0,"
		6 REPLIES 6
",,,,02-11-2020,10:38 PM
47,310808,Endpoint (Traps) Discussions,CraigV123,L2 Linker,Best practices to configure Policy Rules in regards to servers,Hello!I'm reaching out there to see if there are any best practices or recommendations in regards to servers and how to build out a successful Policy Rule plan to incorporate Reporting Only AND Blocking. The intent is to have new servers enter the Report Only policy for a couple of weeks then transition them to a blocking/enforcement policy after that. The goal would be to automate this as much as possible but I understand there'd have to be some manual intervention. Has this been done before by anyone else? Or are there other recommendations out there?  Thanks in advance! ,0,"
		2 REPLIES 2
",", best practice, policy rule, report, server",,https://live.paloaltonetworks.com//t5/endpoint-traps-discussions/best-practices-to-configure-policy-rules-in-regards-to-servers/m-p/320311#M849,02-12-2020,06:59 AM
48,301065,Endpoint (Traps) Discussions,AriKukkonen,L2 Linker,Traps 6.1.3,"using TMS and trying to update machines from 6.1.2 to 6.1.3 fails. 6.1.2 stays connected and live, so it's no problem. But bit odd, normally version upgrades are really easy with TMS. Running installation manually from MSI-packages works fine.50% of machines have been updated by TMS, cannot see the difference between succesful and ignored upgrades, similar PC:s.",0,"
		4 REPLIES 4
",,,https://live.paloaltonetworks.com//t5/endpoint-traps-discussions/traps-6-1-3/m-p/301074#M745,11-27-2019,06:57 AM
49,321421,Endpoint (Traps) Discussions,RichardP11,L1 Bithead,Failed upgrading with ESMconsole from 4.2.3 to 4.2.6,"Hi Community,  After we successfully install the ESMCore to the server we are having an error have you experience this? ",0,"
		3 REPLIES 3
",", console, core, esm, msi, upgrade",,,04-07-2020,11:32 PM
50,311390,Endpoint (Traps) Discussions,abakar,L0 Member,Error Installing Traps Agent on Linux,"Hello, I am getting following error when I tried to install traps agent on CentOS Linux release 7.7.1908 [root@vps ~]# ./linux.shVerifying archive integrity... All good.Uncompressing Traps d16719b78336c223 Installer for Cloud 100%./linux.sh: line 489: ./setup_cloud.sh: Permission denied Please advise.",0,"
		1 REPLY 1
",,,,02-16-2020,03:04 AM
51,131943,Endpoint (Traps) Discussions,chsmith,L1 Bithead,Welcome to the Palo Alto Networks Endpoint (Traps) discussion forum!,"This board has been created to provide a location in which to ask quick questions about the Traps product, (including information about the installation or management of the Endpoint Security Manager, the Traps endpoint agent, and the associated utilities), interesting configurations you've implemented, to initiate discussions about your experiences running Traps, and to connect with other Traps experts. You can find the Traps/Endpoint Knowledge Base here (opens in a new window/tab): Endpoint Articles (Please note that while this forum will include activity from the Traps support team, any urgent issues should be reported to Support directly to ensure prompt attention). Thanks for stopping by and joining the conversation!",18,"
		5 REPLIES 5
",", discussion, endpoint, Endpoint_discussion, TMS, traps",,,12-07-2016,05:32 PM
52,,Endpoint (Traps) Discussions,SutareMayur,,,,,,,,,,
53,320026,Endpoint (Traps) Discussions,Carracido,L3 Networker,smss.exe process triggering false positive on TMS,"Dear community! We are getting a lot of security events on our TMS because the Behavioral Threat module analysis is triggering false positives when inspecting smss.exe process.""smss.exe"" is a file that manages the startup of all user sessions in Windows.\SystemRoot\System32\smss.exe + Does anyone else has this issue?+ In order to avoid those events, is the only solution to create a behavioral threat rule exception for process smss.exe? The agent version is 6.1.5 Thank you!",0,"
		1 REPLY 1
",,,,04-01-2020,08:30 AM
54,303783,Endpoint (Traps) Discussions,basem_ibrahim,L0 Member,I need a way to clean the infected files detected by Traps agent,"In our Environment the traps detected a lot of threats and blocked them from execution,however after they are blocked they still exist in our network,we  need a way to clean or delete these infected files.",0,"
		6 REPLIES 6
",", traps",,,12-14-2019,11:31 PM
55,297261,Endpoint (Traps) Discussions,Alexvm,L0 Member,TRAPS API documentation,"Is there TRAPS API documentation available? If so, where to find it?This would be for TRAPS 6, but I would also like to see other versions.For example I need to retrieve information from policies with an API call.",4,"
		5 REPLIES 5
",", api, documentation, traps",,,11-08-2019,06:47 AM
56,315284,Endpoint (Traps) Discussions,0xdeadbeef,L0 Member,Traps Endpoint Security Manager (ESM) Upgrade Package to contain application-specific proxy settings,"Hello Community, we plan to upgrade an installation of the Traps Endpoint Security Manager (ESM) with more than 2,000 Agents running Traps 4.2.6. Currently we would like to do the upgrade by creating an Upgrade Package and distributing it via the ESM. Unfortunately our clients need to connect through a proxy to have access to the cloud and Cortex XDR 2.0. This would be no problem for some of the agents, but unfortunately more than 70% aren't connected to any kind of management service to just update the system proxy (for that matter, a system-specific proxy isn't even configured). AFAIK there is no way to configure an application-specific proxy for this kind of agents. Does this mean I have to touch every client, uninstall the version 4.2.6 and manually install a newer version compatible with Cortex XDR 2.0? Is there some other non-documented way of pushing a proxy configuration via the Upgrade Package? What about the Broker VM? Any suggestions are appreciated - thank you!~ Archie",0,"
		2 REPLIES 2
",", 2.0, Cortex, Cortex XDR, traps, traps management service, Upgrade-Downgrade",,https://live.paloaltonetworks.com//t5/endpoint-traps-discussions/traps-endpoint-security-manager-esm-upgrade-package-to-contain/m-p/319826#M828,03-09-2020,09:42 AM
57,305521,Endpoint (Traps) Discussions,EwoudVanLooy,L0 Member,Bulk Import Traps Endpoint Groups (feature request),"Hello Everyone We are slowly migrating towards Palo Alto Traps (TMS) and are starting to apply ""blocking"" profiles instead of ""report-only"" profiles. We are doing this in different pilot groups per branch where we also remove the old antivirus solution. The new profiles where malware is actually blocked, are assigned to a static endpoint group. Since we need to migrate more than 300 clients before deploying it for all users, it takes a long time to add them one by one to this endpoint group.Using a dynamic group is unfortunately no option since the clients are all in the same domain, have the same naming convention as other branches and the IP's can also be similar to other branches when they're on the VPN.  I'm interested how other administrators are dealing with this? Maybe a new feature in TMS to bulk import clients into a static group would also be nice? ",1,"
		1 REPLY 1
",,,,01-02-2020,11:15 PM
58,306250,Endpoint (Traps) Discussions,KRISHNAN_Shrisuaria-labelndar,L0 Member,Device Control Feature,"Hello, I heard that Traps console will be upgraded to a new one with device control feature. Has the migration started? Regards",0,"
		1 REPLY 1
",,,,01-09-2020,10:28 PM
