,Post ID,Discussion Group,Author,Author Label,Topic,Body,Likes,Replies,Tags,Labels,Solution Link,Date,Time
10,502984,Cortex XSOAR Discussions,vidurasupun,L2 Linker,SetGridField Issue,"I'm testing the inbuilt playbook ""Integrations and Incidents Health Check"" ,  however it throws an error on the block which contains SetGridField, which is the error shown below.  I have few questions regarding the automation and troubleshooting,1) What is grid field mentioned in troubleshooting? is it the same as the grid_id?2) Is grid_Id is just a unique identifier in the playbook/command or there should be a Incident field defined with the same? Thanks in Advanced ",0,"
		4 REPLIES 4
",,,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/setgridfield-issue/m-p/504788#M990,06-12-2022,10:14 PM
11,505785,Cortex XSOAR Discussions,Isabelle,L0 Member,CrowdStrike Falcon detection mirroring,"Hi there, I hope to find some help here.We are facing issues to make the CrowdStrike Falcon mirroring options work. @We are following the instruction provided in the documentation https://xsoar.pan.dev/docs/reference/integrations/crowdstrike-falcon Here is how our integration is set:1. Set a classifier (the system classifier ""CrowdStrike Falcon Incident Classifier"")2. Set an incident type (a custom one)3. Set an incoming mapper (custom mapper but based on the System mapper ""CrowdStrike Falcon Mapper"", The custom has just a few more fields than the original one)4. Set an outgoing mapper (the system one ""CrowdStrike Mapper - outgoing Mapper"")5. Set Server URL + client ID + secret6. Set First fecth timestamp and max indicent per fetch (15)7. Enable Fetches incidents.8. In the Fetch types integration parameter, we selected to mirror Detections.9. In the Mirroring Direction integration parameter, we selected Incoming And Outgoing10. We checked the Close Mirrored XSOAR Incident integration parameter11. We checked the Close Mirrored CrowdStrike Falcon Incident or Detection integration parameter12. Set Incident Fecth Interval each 1 minuteSo far, the CrowdStrike detections are correctly imported as incidents in XSOAR but if a detection is subsequently closed in CrowdStrike, it is not reflected in the XSOAR incident in any way. And if we close the incident in XSOAR, it is not reflected in the detection in CrowdStrike.Could someone here help me? Thank you a lot.",0,"
		1 REPLY 1
",", Cortex XSOAR, crowdstrike, integration, mirror, mirroring",,,06-23-2022,07:36 AM
12,508241,Cortex XSOAR Discussions,tsedaka,L4 Transporter,A question from the Phishing V3 webinar: Phishing Campaign Ticketing,"Will a Phishing campaign ticket is opened automatically, If yes - when? Note: This question was asked during our Customer Success Webinar: Phishing V3Cortex XSOAR ",0,"
		1 REPLY 1
",", Education and Training, phishing pack, ticketing",", Cortex XSOAR, Cortex XSOAR Webinar",https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/a-question-from-the-phishing-v3-webinar-phishing-campaign/m-p/508242#M1031,07-07-2022,08:24 AM
13,508238,Cortex XSOAR Discussions,tsedaka,L4 Transporter,A question from the Phishing V3 webinar: URL & ML,Any action(decision-making) ideas by using the URL Phishing & Machine learning Model? Note: This question was asked during our Customer Success Webinar: Phishing V3Cortex XSOAR ,0,"
		1 REPLY 1
",", ml, Phishing V3, url",", Cortex XSOAR, Cortex XSOAR Webinar",https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/a-question-from-the-phishing-v3-webinar-url-amp-ml/m-p/508239#M1029,07-07-2022,08:19 AM
14,508235,Cortex XSOAR Discussions,tsedaka,L4 Transporter,A question from the Phishing V3 webinar: URL Prediction,How does the URL prediction reach out to the potentially malicious URL without leaving artifacts that will be traced back to our environment?  Note: This question was asked during our Customer Success Webinar: Phishing V3Cortex XSOAR ,0,"
		1 REPLY 1
",", Phishing V3, url",", Cortex XSOAR, Webinar",https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/a-question-from-the-phishing-v3-webinar-url-prediction/m-p/508237#M1027,07-07-2022,08:16 AM
15,508154,Cortex XSOAR Discussions,tsedaka,L4 Transporter,A question from the Phishing V3 webinar: Custom Logos,Where are the custom logos stored? Note: This question was asked during our Customer Success Webinar: Phishing V3Cortex XSOAR ,0,"
		1 REPLY 1
",", Logos, phishing pack",", Cortex XSOAR, webinars",https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/a-question-from-the-phishing-v3-webinar-custom-logos/m-p/508155#M1025,07-06-2022,08:08 PM
16,508152,Cortex XSOAR Discussions,tsedaka,L4 Transporter,A question from the Phishing V3 webinar: Investigation,It does within an isolated container. We use XSOAR to investigate all kinds of malicious content and it is designed for it - Can we get more information on this? Is it the hardening of Docker ? or others?  Note: This question was asked during our Customer Success Webinar: Phishing V3,0,"
		1 REPLY 1
",", Investigation, Phishing V3",", Cortex XSOAR, Cortex XSOAR Webinar",https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/a-question-from-the-phishing-v3-webinar-investigation/m-p/508153#M1023,07-06-2022,07:57 PM
17,,Cortex XSOAR Discussions,jfernandes1,,,,,,,", Community Edition, cortex xsaor, Cortex XSOAR, Cortex XSOAR Webinar, cotrex xsoar, Global, Phishing, Playbook, Webinar, webinars, XSOAR",,,
18,507635,Cortex XSOAR Discussions,anujaprasad,L0 Member,"Error (July 1, 2022 2:50 PM) Script failed to run: ""docker images demisto/python3:3.9.8.24399"" with error ""exec: ""docker"": executable file not found i","I am getting an error like this when i add instance while integration cortex x soarScript failed to run: ""docker images demist o/python3:3.9.8.24399"" with error ""exec: ""docker"": executable file not found in $PATH"" and output """" (2617) (2603)",0,"
		1 REPLY 1
",,,,07-01-2022,02:33 AM
19,508029,Cortex XSOAR Discussions,tsedaka,L4 Transporter,A question from the Phishing V3 webinar: O365 emails,How do you recommend enriching/investigating encrypted emails in O365 that are only viewable to the intended recipient? Note: This question was asked during our Customer Success Webinar: Phishing V3,0,"
		1 REPLY 1
",", email investigating, office 365, Phishing V3",", cotrex xsoar",https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/a-question-from-the-phishing-v3-webinar-o365-emails/m-p/508030#M1020,07-05-2022,03:24 PM
20,508026,Cortex XSOAR Discussions,tsedaka,L4 Transporter,A question from the Phishing V3 webinar: ML Model,How many emails does the ML model need to be created? Note: This question was asked during our Customer Success Webinar: Phishing V3,0,"
		1 REPLY 1
",", ml, Phishing V3, XSOAR",", Cortex XSOAR",,07-05-2022,03:20 PM
21,508022,Cortex XSOAR Discussions,tsedaka,L4 Transporter,A question from the Phishing V3 webinar: V2 vs. V3,Could you please indicate which parts are changed from v2 to v3 as you go through the new playbook?Note: This question was asked during our Customer Success Webinar: Phishing V3,0,"
		1 REPLY 1
",", Education and Training, phishing pack, Playbook",", Phishing, Playbook, XSOAR",,07-05-2022,03:14 PM
22,507920,Cortex XSOAR Discussions,EnesOzdemir,L1 Bithead,Propagation labels problem,"Hi everybody, I am really having a hard time syncing content with tenants because propagation labels aren't working properly for me. To give you an example, I create an xsoarcommunity tenant and set the propagation label to carbon_test so that I can't sync cortex xdr content with this tenant by mistake. Palo Alto Networks Cortex XDR - Investigation and Response content pack is already installed and I set the propagation label to xdr_test and xdr_master. In theory this pack shouldn't be syncable with the tenant I just created. Here is what happens, every single component of the content pack is now syncable.   Another thing to note is that if I set the propagation label to all in this case only the content pack is syncable, not every component.I upgraded from 6.6 to 6.8 just to check if the latest release fixed the issue but unfortunately it didn't. did I misunderstand how propagation labels work? If not is there anything I can do to fix this?",0,"
		0 REPLIES 0
",,,,07-04-2022,11:42 PM
23,507841,Cortex XSOAR Discussions,michaelsysec242,L2 Linker,Sending only one email for an Ask Task,"Hello, I am attempting to configure an Ask Task to send one email only with no retries and an end by SLA condition. I have implemented the settings to no retries (default) and to end the task upon SLA Breach 6 hours. Once saving the playbook I see that the  SLA Breach setting is returned to original state without being marked. This is a relatively simple function that I require yet XSOAR is not delivering on this feature. Does anyone know why this happens and what is recommended for a single email to be sent ?   Cortex XSOAR ",0,"
		3 REPLIES 3
",", XSOAR",,,07-04-2022,01:07 AM
24,338539,Cortex XSOAR Discussions,ELaufer,L2 Linker,Cortex XSOAR - Community Edition Support,Post here for all of your Community Edition support questions and one of our product experts will get back to you soon! ,2,"
		24 REPLIES 24
",", community edition, Cortex, Cortex XSOAR",", Community Edition",,07-14-2020,02:46 PM
25,507087,Cortex XSOAR Discussions,AlexandreBorgo,L0 Member,Unable to retrieve output value while using extended context,"Hello team, I'm trying to use the extended context feature to keep only the data I'm interrested in and put them where I need them to be. The automation I'm using is infoblox-get-ip from Infoblox integration. Here is the output of the automation: I'm setting the following string in the Extended Context field (splitted on multiple lines for better visibility): IpInformation.status=result.status::IpInformation.network=result.network::IpInformation.names=result.names::IpInformation.site=result.extattrs.site.value::IpInformation.macaddress=result.macaddress I'm getting the following result (information is censored, InRange and Pivate come from another integration): As you can see only some of the fields are present in the output.The following fields are missing : macaddress and extattrs.site.value. Moreover all fields comming from the extended context functionnality are arrays (insteal of single value as the real output, except for names). Here are the full context printed: My questions are :Thank you for reading and your help on this topic.",0,"
		1 REPLY 1
",,,,06-29-2022,06:25 AM
26,506940,Cortex XSOAR Discussions,Blazej_Gomoluch,L0 Member,CIRCL hashlookup (hashlookup.circl.lu) 1.0.0 3167802 returns error when no results,When the integration is used on non-existent hash:!file file=2795b688bb5918e092e0ee33cd25aa98Then it end with error:Reason,0,"
		1 REPLY 1
",", circlhashlookup",,,06-28-2022,10:50 PM
27,502506,Cortex XSOAR Discussions,MKececioglu,L2 Linker,Linked incident offense close,"Hi, A pre-process rule tests some condition and ""link-close"" incident into a previous one, and this works great. But i need to close related offense in qradar as well as the xsoar itself, with a sole preprocess rule deployed incident is closed in xsoar but offense in qradar remains open , any suggestion about how to close offense after incident-link process. Regards. ",0,"
		3 REPLIES 3
",,,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/linked-incident-offense-close/m-p/503529#M965,06-09-2022,11:11 PM
28,505455,Cortex XSOAR Discussions,pottapitot,L1 Bithead,How to prevent IOCs and Incident Cases from being created when running playbooks,"Hi, I was making 2 playbooks.In the first playbook, after creating the same I scheduled it as a job. Each time the job runs, it creates a incident case. How do I prevent the incident case from being created when the job runs? In the second playbook, I was creating playbook which pulls MISP feeds which I want to send to another solution. Since it is pulling feeds containing IOCs, it is creating indicators in the Threat Intel section. I do not want the IOCs from the feeds to be added to the Threat Intel section. I just want to pull the IOCs from the feeds and send the same to the external solution. How can I do this? Thanks in advance. ",0,"
		1 REPLY 1
",,,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/how-to-prevent-iocs-and-incident-cases-from-being-created-when/m-p/505593#M998,06-22-2022,09:51 AM
29,505043,Cortex XSOAR Discussions,abracamontesauz,L1 Bithead,Playbook to upload IOCs to Cortex XDR,"Hello,We are working in an integration between XSOAR and XDR.We want to upload IOCs from a given file to XDR, we have seen that Cortex XDR - IOC integration allows a synchronization of IOCs but what we want is a manual push of new IOCs to XDR, not to sync them. We don't understand the given commands of the integration and need to understand how to instance the integration to avoid uploading other IOCs that the ones needed.Thanks in advance,Alejandro Bracamonte.",0,"
		1 REPLY 1
",", integration, Playbook",,,06-20-2022,11:23 PM
30,504495,Cortex XSOAR Discussions,pottapitot,L1 Bithead,Playbook to search AD expired accounts and delete them,"Hi,I am trying to create a playbook that1) Searches for expired accounts in AD2) Retrieves the sAMAccountName, Display name and expired date3) Delete the accounts 4) Sent an email notification with the details of the accounts deleted. I created the ldap query for the same and one factor was to get the current time to use in the query.There is a function call DateTimetoADTime in XSOAR which can be used for that. The LDAP query is as follows(&(objectCategory=person)(objectClass=user)(!accountExpires=9223372036854775807)(!accountExpires=0)) I get the current date in AD format usingDatetimetoADTime days_ago=0 I append to the LDAP query above to get the result using ad-search (xsoar function) like so(&(objectCategory=person)(objectClass=user)(!accountExpires=9223372036854775807)(!accountExpires=0))(accountExpires<=<output given from DatetimetoADTime>) This works in the playground where I get the display names only though. I tried to make a playbook out of this but I am stuck at the step after using the DateTimetoADTime, how do I give the value as input to ad-search to retrieve the users and also get the details of each user (sAMAccountName, Display name and expired date), then give the same as output to be deleted? Thanks in advance ",0,"
		2 REPLIES 2
",,,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/playbook-to-search-ad-expired-accounts-and-delete-them/m-p/504794#M992,06-17-2022,09:08 AM
31,504713,Cortex XSOAR Discussions,pottapitot,L1 Bithead,How to make indicators part of a TAXII server collection?,"Hi, I configured TAXII Server v1 on Cortex XSOAR. I am trying to get understand the idea of collections. I wish to create a multiple collections within XSOAR so that when a taxii client polls for the list of collections, it can see the list and select on the indicators required. How do I make the indicators/threat report that are added to XSOAR threat intel part of specific collections that I define in XSOAR TAXII Server?",0,"
		1 REPLY 1
",,,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/how-to-make-indicators-part-of-a-taxii-server-collection/m-p/504843#M993,06-19-2022,04:20 AM
32,504443,Cortex XSOAR Discussions,JOng39,L1 Bithead,"Tanium Threat Response ""tanium-tr-alert-update-state"" command update all alert status rather than specified alert","We are experiencing the weird behavior, where the ""tanium-tr-alert-update-state"" command update all alert status.The full command used is as below!tanium-tr-alert-update-state alert_ids=2267 state=resolvedI have updated the Tanium Threat Response V2 to latest verison 2.0.15Please help to look into it and let us know what is the solution.Thank you.",0,"
		3 REPLIES 3
",,,,06-17-2022,01:45 AM
33,,Cortex XSOAR Discussions,jfernandes1,,,,,,,", Community Edition, cortex xsaor, Cortex XSOAR, Cortex XSOAR Webinar, cotrex xsoar, Global, Phishing, Playbook, Webinar, webinars, XSOAR",,,
34,487544,Cortex XSOAR Discussions,Jersey_Mankowskaria-labeli,L2 Linker,Filenames with slashes not updating,"Greetings,So I have been pulling rasterized images with the names of the URLs attached into XSOAR and attempting to pipe them into some ServiceNow tickets, but character restrictions are giving the system issues on what files to call during the upload process.  The files are stored as the proper URL context, but filenames cannot have slashes in them, so the file names are being edited with underscores in place of the slashes when the files are generated or when you attempt to download said file, but in XSOAR it still thinks of the file as being named with proper URL context including the slashes, so when I go to upload them in other tasks the files are not found.  I have attempted to replace characters via conditional tasks after the images are generated but the system is limiting me on what contexts I can use to identify them, and I can't seem to pull anything in to transform.  Any ideas?   ",0,"
		10 REPLIES 10
",,,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/filenames-with-slashes-not-updating/m-p/504536#M986,05-16-2022,01:55 PM
35,504092,Cortex XSOAR Discussions,michal.grznar,L0 Member,Start playbook from API with own inputs,"Hi all, I have problem and I would like please you for help.My target is, from API (via postman) run some playbook with own data. For example, call playbook, where I added into playbook Inputs property ""Left"". How I tried set $Input.Left from my API, there are free version in one, - in data, in args, and in inputs. Nothing works, $Input.Left is empty when playbook run.Url: https://ourtestserver.com:443/entry/And json body:{""investigationId"":""2939"",""data"":""!setPlaybook incidentId=2939 name=test-playbook {inputs={Left=5}}"",""args"": {""Left"": {""Simple"": ""1""}},""inputs"":{""Left"": ""5""}} I know, that method /Entry has property ARGS, but how to use it in Playbook, is it possible? Playbook has Input/Outputs, I can add new input in playbook designer and set new property ""Left"", and set default value. Then, in tasks I'm able work with it. But exist same way, how to fill playbook inputs from API /entry please? Thank you for your ideas.Michal",0,"
		1 REPLY 1
",,,,06-15-2022,11:15 PM
36,502165,Cortex XSOAR Discussions,MKececioglu,L2 Linker,"Assign owner to ""current user"" in playbook tasks","Hi, There is a playbook task at one of the early steps which asks analyst to start investigation or not. The below command let me change owner to command executer himself but i need this execution inside the playbook. When an analyst click ""Yes"" to previous mentioned task is it possible to run this command on behalf of analyst. I dont want to force analyst to click ""assign to me"" as it has already been asked in mentioned question.   ""!AssignAnalystToIncident assignBy=current""",0,"
		7 REPLIES 7
",,,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/assign-owner-to-quot-current-user-quot-in-playbook-tasks/m-p/503972#M976,06-09-2022,03:38 AM
37,503236,Cortex XSOAR Discussions,kbratt,L1 Bithead,how to use demisto-api-download in a Automation,"I am trying to use the built in demisto-api-download autmation to download a file from our hosted xsoar instance I am struggling to figure out how to format my command in the automation. From the documentation these are the inputs : Arguments Description demisto.executeCommand(""demisto-api-download"", {""uri"":""""}) I would imagine I need to input my API key, but am not sure how to enter it using this command Any assistance with how to use this to download a file from an incident?  Thanks",0,"
		5 REPLIES 5
",,,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/how-to-use-demisto-api-download-in-a-automation/m-p/503682#M969,06-13-2022,04:07 PM
38,503401,Cortex XSOAR Discussions,michaelsysec242,L2 Linker,Email Pre-Process not dropping email replies,"I am attempting to use the Email Communication type to create email threads instead of new incidents when a reply is received. From what I understand you set a Proccessing-Rule based on type and then set ""Run a script"" to Pre-process email script. I have performed the test and it returns the incident will be created. In addition I have ensured that the outgoing email contains the EmailGeneratedCode with is 8 characters long and nevertheless this does not work and the reply email is created as a new incident. For the sake of piece of mind I have extracted the EmailGeneratedCode to another key and included it in the subject as well but to no effect. While performing the test i can see that upon each test the code is refreshed on the incident side and this is expected.  Has anyone encountered this problem before ?To summarise my understanding of the use case. 1) Outgoing email from demisto to user. Containing this Email Generated code in ${} 2) User replies with the same subject as defualt. 3) The email arrives to Demisto and the Pre-Process Script assigns and extracts the details to the existing ""original"" incident based on this static code. 4) The Email Thread is updated through tags and the new and future replies are not created as a new incident. If this is not the chain of expected events please correct me. ",0,"
		4 REPLIES 4
",", XSOAR",,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/email-pre-process-not-dropping-email-replies/m-p/503552#M967,06-14-2022,01:14 AM
39,502529,Cortex XSOAR Discussions,benzer,L0 Member,Auto-categorize Outlook Phishing Email,"Hello guys,I'm currently trying to create a Playbook that auto-categorize already analyzed phishing email, let me explain :Here is the current process :1. An analyst tags an email as Phishing using Outlook categories in the main Email box2. Thanks to a macro, the email is being put in a phishing email folder in outlook Now, I'd like Cortex XSOAR to :3. Checks the Outlook phishing folder and get Sender Email Address + Subject4. Auto-tag as phishing the emails in the main email box that have the same Sender Email Address + Subject that XSOAR got in step 3.Could you please guys help to achieve this (if doable), I'm kinda lost right now and don't really know where to start, looking at the docs here are the ideas I have : Use microsoft graphs mails to get sender email and subject, then create a rule in office for each... Not sure if the best..Thank you guys",0,"
		3 REPLIES 3
",", xsoar outlook phishing tag",,,06-10-2022,01:08 AM
40,501648,Cortex XSOAR Discussions,JOng39,L1 Bithead,Delete List using automation/command?,"Hi All, I wanted to delete a list using a playbook tasks, but I dont find any automation that can achieve it. It only have createList, and remove data from List May I know any workaround for it? Regards,Jia Kai",0,"
		1 REPLY 1
",,,,06-08-2022,01:05 AM
41,499871,Cortex XSOAR Discussions,EnesOzdemir,L1 Bithead,"Stopping ""Docker service is down"" notifications","Hi, XSOAR is giving us warnings everyday at 1pm. We are receiving the email below```System Diagnostics found 1 issue(s) and 0 warning(s). Issues: Docker service is down Warnings: None Review warnings and issues in the System Diagnostics page. View it on https://URL```We are running podman instead of docker (installation default). I raised a support ticket for this warning and the support said```Hi Enes,I checked, this is being worked on.You can ignore it as this is a mismatch between the docker/podman migration.```Case 02194152 I have close to 20 tenants they all sent me the same email. I asked the DFIR community how to stop receiving this email and I have been told setting diagnostic.docker.service.up to false in the system configurations should stop the warning. I tried it on master, host and tenants and nothing seems to be working. How to stop xsoar from sending docker service down notifications in a multi-tenant architecture?  ",0,"
		2 REPLIES 2
",,,,06-05-2022,11:57 PM
42,487518,Cortex XSOAR Discussions,MKececioglu,L2 Linker,SLA best practices,"Hi, I want to set sla times per severity type but it seems xsoar bind sla's to incident type, so i think i need to start each sla per severity in playbook by testing severity it is nearly clear for me. But i am confused what type of SLA should i create , xsoar gives you flexibility to create custom sla duration lets say;  response time, detect time, resolve time, investigation start time, cust_wait etc. Is there  any best practice guide to create sla types ? ",0,"
		6 REPLIES 6
",,,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/sla-best-practices/m-p/488547#M851,05-16-2022,10:39 AM
43,483113,Cortex XSOAR Discussions,MKececioglu,L2 Linker,Different response page server,"Hi,  In a multitenant deployment i want to place the response page somewhere else from the ""Host-tenant"" machine  lets say customer environment. And configure   ""External Host Name"" to this new server which is accessible from customer local area. Regards.",0,"
		3 REPLIES 3
",,,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/different-response-page-server/m-p/496529#M932,04-27-2022,04:16 AM
44,494361,Cortex XSOAR Discussions,michaelsysec242,L2 Linker,"Print Command ""The command does not exist or it is disabled""","Hello All, I am having issues with the ""Print"" command on the XSOAR. I am dealing with the current up to date version (6.5.0) and this is a persistent error that appears every few days. The following error is received and in no way has the command been disabled or removed. Thanks in advance.  Cortex XSOAR  ",0,"
		5 REPLIES 5
",,,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/print-command-quot-the-command-does-not-exist-or-it-is-disabled/m-p/495495#M929,05-29-2022,06:22 AM
45,483733,Cortex XSOAR Discussions,jpadro,L0 Member,Playbook construction,"I would like to ask the community if perhaps someone has created a playbook that takes in Snort/Suricata alert data. I am looking a creating a automated block process that will compare an IDS alert with a Threat notification from the PAN. If the src_ip, src_port, dst_ip, dst_port and timestamp match and the firewall took no action on the threat. Then I will add the external src_ip to the Indicators database, make Verdict ""suspicious"", set Expiration Date to 30 days, add both the IDS and Threat log data to ""Comments"" to show reason for block, tag the new entry as ""block_external_ips"", ""ids"" and ""pan threat"". So that it gets added to the EDL that will be picked up by the Firewall. It would be helpful if someone had an IDS related playbook that they would be willing to share to start this process.  Thanks",0,"
		1 REPLY 1
",,,,04-28-2022,05:13 PM
46,491730,Cortex XSOAR Discussions,Antanas,L1 Bithead,javascript return context key from variable,"Hi! I have modified a simple Javascript automation, however i can't seem to put an input value as a context key. In the below sample i declare  var Key = args.parent; and in the return statement i try to use this variable as context entry.In reality, I literally get the context set to ""Key"", regardless on what I specify in the input. It is like the input variable is disregarded. What am i missing?  Thanks,Antanas",0,"
		5 REPLIES 5
",,,https://live.paloaltonetworks.com//t5/cortex-xsoar-discussions/javascript-return-context-key-from-variable/m-p/494426#M889,05-25-2022,08:28 AM
47,494725,Cortex XSOAR Discussions,tsedaka,L4 Transporter,Question from Playbook Optimization webinar: Playbook Mata-Data command,"Tried the getInvPlaybookMetaData on a couplf of our incidents ""Command: !getInvPlaybookMetaData incidentId=""104541"" minSize=""10"" (Builtin) No data returned"" Can you advise?  ** Note: this is a question from our Customer Success Webinar: Playbook optimization in Cortex XSOARCortex XSOAR ",0,"
		1 REPLY 1
",", commands, Education and Training, meta data, operations, optimization, Playbook, XSOAR",", Cortex XSOAR, Cortex XSOAR Webinar",,05-30-2022,04:42 AM
48,494723,Cortex XSOAR Discussions,tsedaka,L4 Transporter,Question from Playbook Optimization webinar: Load time,Are these load times expected? I've noticed our load times are pretty rough after some recent updates. ** Note: this is a question from our Customer Success Webinar: Playbook optimization in Cortex XSOARCortex XSOAR ,0,"
		1 REPLY 1
",", Education and Training, load time, optimization, Playbook, XSOAR",", Cortex XSOAR, Cortex XSOAR Webinar",,05-30-2022,04:37 AM
49,,Cortex XSOAR Discussions,jfernandes1,,,,,,,", Community Edition, cortex xsaor, Cortex XSOAR, Cortex XSOAR Webinar, cotrex xsoar, Global, Phishing, Playbook, Webinar, webinars, XSOAR",,,
50,494721,Cortex XSOAR Discussions,tsedaka,L4 Transporter,Question from Playbook Optimization webinar: Global context,what you did in order to make context globally? ** Note: this is a question from our Customer Success Webinar: Playbook optimization in Cortex XSOARCortex XSOAR ,0,"
		1 REPLY 1
",", context, Cortex XSOAR, Education and Training, Playbook",", Cortex XSOAR, Cortex XSOAR Webinar",,05-30-2022,04:32 AM
