,Post ID,Discussion Group,Author,Author Label,Topic,Body,Likes,Replies,Tags,Labels,Solution Link,Date,Time
10,505765,VM-Series in the Public Cloud,tamilvanan,L3 Networker,Driver issue with PA-VM 10.1.3 deployed in Azure public cloud,"Hi Folks, We have an PA-VM-100 series firewall deployed in the Azure cloud. We have three NIC cards mapped to the firewall interfaces which is configured as below:NIC card 1 <-----> Management interfaceNIC Card 2 <----> Untrust interface(Ethernet 1/1)NIC Card 3 <----> Trust Interface(Ethernet 1/2) Recently we had upgraded the firewall from PAN-OS version 10.0.4 to PAN-OS 10.1.3. After that we had started facing an strange issue where when we try to ping ethernet 1/2 from any device deployed in Azure we are facing the latency issue and 35 percent of ping packets are dropped. But when we had done the packet capture on the firewall we could see that the firewall is responding to all ping requests it had received and no packets are dropped by the firewall. Upon taking Global counter we had seen the the below drop counter: pkt_recv_flush_link 73726 9 drop packet pktproc Packets dropped due to link down in dpdk mode We had powered off the VM and removed the NIC cards on the Azure side and mapped new NIC cards but still we had faced latency issue on the ethernet 1/2. Upon further research we came to know firewall uses two network interface drivers namely Packet MMAP and DPDK drivers to interact with the underlying VM host interfaces and the DPDK driver will be used by default by the firewall and we can switch to Packet MMAP driver on the firewall by disabling the DPDK driver. https://docs.paloaltonetworks.com/compatibility-matrix/vm-series-firewalls/sr-iov-and-dpdk-drivers So we had disabled the DPDK driver on the firewall using the below command and then rebooted the firewall and there were no packet drops/Latency after the firewall driver is switched to Packet MMAP mode. system setting dpdk-pkt-io off Is this an bug on PAN-OS 10.1.3 or an expected behaviour. Is this an issue on the firewall side or Azure side. Need more understanding on this. Any inputs would be helpful.  ",0,"
		0 REPLIES 0
",,,,06-23-2022,07:11 AM
11,502945,VM-Series in the Public Cloud,MikeC,L3 Networker,GWLB Sub-Interface,"Hello, Question about GWLB and sub-interface mapping.  If I have 2 VPCs (VPC-Shared and VPC-Production) and I associate VPC-Shared with a GWLB Endpoint to sub-interface e1/1.100 on a zone also named VPC-Shared and VPC-Production with an endpoint to e1/1.200 on zone called VPC-Production.  When I send traffic from the VPC-Production to VPC-Shared, in the security log, shouldn't the source zone show as VPC-Production and destination zone should be VPC-Shared?  ",0,"
		7 REPLIES 7
",,,,06-12-2022,09:53 AM
12,128555,VM-Series in the Public Cloud,atrickdeJong,L1 Bithead,IPv6 support in Azure/AWS,"Anyone already succeeded in getting IPv6 addresses working on our FW in Azure or AWS? Trying to get the mgmt-interface use an IPv6 address in order to connect to IPv6 Panorama.If required this can also be done via DP interface and service routing. Tried using the LB in Azure (which seems to be required). However, haven't been succesfull to far.I assume our FW doesn't have the limitation here, but it's more a matter of how to get a public IPv6 (elastic) IP address deployed from AWS/Azure onto the management interface. Best regards, Patrick",1,"
		2 REPLIES 2
",,,,11-23-2016,12:07 PM
13,491631,VM-Series in the Public Cloud,stoltz,L0 Member,Moving public IP from VM to Palo Alto in Azure,"We deployed a Palo Alto VM-300 in an existing Azure tenancy.  During the process to move public IP Addresses from the Virtual Machine to the Palo Alto Untrusted Interface we ran into the following error.   ""Network interface associated with virtual machine does not allow different SKU type for public IP Address in IP configurations"" The public IP address is SKU type Standard.  It appears only Basic SKUs work with the NIC but when you create VMs with public IPs in Azure they default to Standard.  Is there a process to retain the public IP and be able to move it to the Palo Alto Untrusted Interface?",0,"
		2 REPLIES 2
",,,,05-25-2022,06:33 AM
14,486034,VM-Series in the Public Cloud,MinSeob-KWON,L1 Bithead,"When adding public ips to vm firewall, I want to know the maximum number of ips that can be added.","helloThere was a request from a customer to use the PaloAlto VM firewall.In response to the customer's request, the contents of the link below have been delivered to the customer.https://knowledgebase.paloaltonetworks.com/KCSArticleDetail?id=kA10g000000PLlVCAWAfter checking the contents of the above link, the customer has asked us additional questions.1. At the bottom of the link above, the following mention is made. ""You will also need to configure the same on the firewall interface in order to start receiving traffic for the new Elastic IP Address.""Does this mean that the customer needs to configure the PaloAlto VM firewall in use? I've been looking for a tech article on how to do that configuration, but I haven't been able to find it yet. I would really appreciate it if you could help me find it.2. The VM firewall that customers are using currently has a total of five interfaces: eth1/3, 1/4, 1/5, 1/6, and 1/7. Considering the contents of the link above, the customer wants to know if it is possible to add up to 5 public IPs by adding one public IP to each interface.3. Currently, the customer is using two vm firewalls and has a redundant configuration. Are there any precautions when working on the link above?please answer about my question.thank you.",0,"
		4 REPLIES 4
",,,,05-10-2022,01:29 AM
15,471991,VM-Series in the Public Cloud,nelsonc0,L1 Bithead,Zero trust in AWS issue with ALB,"We are trying to implement a zero trust environment inside our AWS cloud. We are using a transit gateway deployment, and have all traffic going through a secuirty vpc which houses a pair of PA-VM's. These firewalls are reached by the other VPC's through GWLB's. Because of this architecture when we are allowing inbound web traffic to our ALB's we actually create a rule using the private ip addresses of the ALB's. The issue is the dynamic nature of the ALB these internal IP's change periodically, which in turn invalidates our inbound rules. I have seen some workarounds using NLB, or through Global Accelerator. Neither of these however will keep the private ip of the ALB from changing. I was hoping to use the dynamic group function, but it seems to only be able to pull in EC2's, and not LB's. With zero trust being all the rage how is this not supported? What am I missing.",1,"
		2 REPLIES 2
",", aws, microsoft azure, Public Cloud, Transit Gateway, vm-series, vpc",,,03-10-2022,06:41 AM
16,485525,VM-Series in the Public Cloud,aulZharyuk,L0 Member,Palo in AWS to Azure VPN Gateway,"Hi All, I am trying to setup a site-to-to site VPN between Palo (v9.0.1) and Azure VPN gateway. I have a question and an issue that I am trying to resolve... NAT-T should be enabled in the gateway settings since AWS NATs everything? This is the error I keep getting... ",0,"
		1 REPLY 1
",", aws, azure, site-to-site, vpn",,,05-06-2022,03:24 PM
17,,VM-Series in the Public Cloud,Astardzhiev,,,,,,,,,,
18,500573,VM-Series in the Public Cloud,jrosenberg3377,L1 Bithead,Azure refarch template broken,"https://github.com/PaloAltoNetworks/ReferenceArchitectures/tree/master/Azure-1FW-3-interfaces-existi...This is broken as of about 2 weeks ago from this post. New, undocumented field called ""Custom Data"" - need to state what needs to be put in here ""Image Version"" only works if you select ""Latest"" which forces you to 10.2 train (not Palo Alto release guidance recommended yet)",0,"
		4 REPLIES 4
",,,,06-06-2022,12:39 PM
19,479200,VM-Series in the Public Cloud,sthornton73,L0 Member,AWS Gateway Load Balancer Target Group Instances Remain Unhealthy,"We've deployed VM-Series into AWS INSPECTION VPC implementing the documented approach around use of a Gateway Load Balancer (GWLB) as an Endpoint Service then Endpoints in APPLICATION VPC so that inspection can be achieved when North/South traffic enters the application VPC and is routed to inspection layer as expected, so from an intended use perspective the PA's are doing their job. Though one key issue we have not been able to resolve is the GWLB target group has all the PA's as unhealthy, and no amount of changing interfaces and GWLB plugins has been able to resolve this issue, this approach on an ongoing basis is operationally bad. One method we've been able to resolve this is by using target groups that target IP rather than INSTANCE and targeting the Management interface, this then comes up as healthy as expected. Now this approach isn't ideal as we now need to write lambda's to manage auto scaling events etc, which is more effort when ideally the GWLB should be able to pick up the health check when an instance based target group is used. My question is, has anyone encountered this issue and been able to resolve it without having to use IP based target groups?",0,"
		1 REPLY 1
",,,,04-07-2022,08:52 PM
20,503573,VM-Series in the Public Cloud,asquale01,L1 Bithead,Oracle Cloud lower vCPU count,"Hi all, try to figure out what will happen to my Vm-series FW in Oracle Cloud if I lower my vCpu count. Will the firewall know that the cores changed and adjust or will just crash? I'm using OCPUs and it doubles the vCPU when enabled. Thanks",0,"
		0 REPLIES 0
",", OCPU, Oracle Cloud",,,06-14-2022,09:08 AM
21,498509,VM-Series in the Public Cloud,JF18866,L0 Member,SAML for management access to PA,"Hi folks, We got a customer who needs to authenticate firewall admins (PA management) against Azure SAML.Azure only allows you to specify a unique SSO URL being the type https://<Customer Firewall FQDN>:443/SAML20/SP Problem is, this is a standard Active-Passive setup so in case of a failover, the source Customer Firewall FQDN becomes that of the Passive unit, which is not recognized by Azure and thus authentication fails. Any way we can make this happen? It seems creating an Auth Sequence does not allow to input SAML profiles. The only way we can come up with is creating two separate admins and associate each to a different SAML profile, and at Azure create also two separate profiles?#saml Azure ",0,"
		0 REPLIES 0
",", saml",,,06-02-2022,09:38 AM
22,451187,VM-Series in the Public Cloud,JoeKwok,L2 Linker,VM-Series Firewall with Flexible vCPUs throughput,"VM-Series firewall can deploy with Flexible vCPUs model. Is it any reference to determine the throughput with different number of CPU such as ""throughput versus CPU"" table? As I know when the throughput needs change, I can simply allocate additional cores to scale the software firewall up.However, when I initial deploy the firewall, I would like to have a reference throughput to determine initial number of CPU.",0,"
		1 REPLY 1
",", Flexible vCPUs, throughput, vm-series",,https://live.paloaltonetworks.com//t5/vm-series-in-the-public-cloud/vm-series-firewall-with-flexible-vcpus-throughput/m-p/496745#M1571,12-03-2021,01:34 AM
23,488868,VM-Series in the Public Cloud,IT.OPS,L0 Member,New interface at Palo-alto VM in AWS EC2 instance not turning UP,"On a PA-VM (VM500, SW ver- 10.0.8-h8.) in Amazon cloud EC2 instance, i am struggling to create a new interface and bring it up, tried below steps already-1. Created an ENI and attached to the respective EC2 instance.2. Source/Destination check disabled.3. Tried configuring different eth1/3-6 with same IP/Subnet as ENI.4. Tried multiple times but no luck,could you help to check what might be blocking? or any known bug?Already have 1mgmt (eth1/0) + 1internet (eth1/1) + 1inside (eth1/2) UP and RUNNING.   ",0,"
		2 REPLIES 2
",", aws, vmseries",,,05-20-2022,05:27 AM
24,491572,VM-Series in the Public Cloud,RobinTsys,L0 Member,PA VM-Series AWS - Upgrade Path downtime estimation,"Hey all,    I need to upgrade a PA-VM 300 (m5.xlarge) series running on AWS Plataform from 9.1.6 to 10.1.5-h1.   Upgrade path will be the following : 9.1.6 => 9.1.14 => 10.0.0 => 10.0.10 => 10.1.5-h1  As this is a Stand-Alone FW, I will need to have an estimation about down-time regarding this upgrade path.Thanks in advance for your help.Regards.",0,"
		0 REPLIES 0
",,,,05-25-2022,04:46 AM
25,487666,VM-Series in the Public Cloud,JimMcGrady,L3 Networker,Palo HA in Azure - traffic flow,"I have a pair of VM300 gateways running 9.1.13 in Azure. I'm using a 'load balancer sandwich' approach to provide active active HA.The public load balancer in front of the firewalls does a good job of delivering inbound traffic.  However, routing to the internal destinations from the inside of the firewalls isnt ideal currently.  I find i have to source nat the traffic to each firewall's internal interface if i want the replies to take the correct return path. This loses the original internet client's real IP.  Without this source natting, even if the return traffic routes correctly to the firewall pair, it may not egress out the same gateway that it entered through. Making the traffic lose state.Is there another way i can use two firewalls in active active HA and have the return traffic flow correctly?",0,"
		2 REPLIES 2
",,,,05-16-2022,10:58 PM
26,340782,VM-Series in the Public Cloud,crypto,L2 Linker,How to upgrade PA on AWS and How much downtime do we need ?,"Hi,I have the experience how to upgrade PAN os with ON-PRIMES .But I don't know how different on AWS and what is impact.I would like to upgrade my PA on AWS.my pan-os is 8.1.So It is very old . I would like to upgrade latest version. So let me know what is the best practice to upgrade PA on AWS.How much downtime i need to upgrade ?I noticed in doc as below : So if i will upgrate 8.1 to 9.1.3 ( 8.1=>9.0=>9.1=>9.1.1=>9.1.2=>9.1.3)  total downtime is 3 x 5= 15 hours ?2-3 hours to upgrade a slower or older system, depending on config. Multiply if upgrading across multiple versions.  ",0,"
		2 REPLIES 2
",", PA upgrade on AWS",,,07-27-2020,12:28 AM
27,484030,VM-Series in the Public Cloud,Dilton111,L1 Bithead,Not displaying  palo alto login page,"Hi all,When i typed in my default gateway IP address it is displaying BT Smart Hub Manager page instead of Palo Alto login page.I did all the configuration  connecting  VirtualBox and Palo alto.  Do I missing something why isn't displaying palo alto login page? It has been few days i am trying to find the solution. Help please. ",0,"
		15 REPLIES 15
",,,,05-01-2022,04:47 AM
28,485372,VM-Series in the Public Cloud,MinSeob-KWON,L1 Bithead,This is a customer inquiry using the vm-100 firewall.,"This is a customer inquiry using the vm-100 firewall.The customer is using the Paloalto vm100 firewall, and is using aws nat vpc by assigning one public IP to the firewall.However, while using this service, there is a problem that the docker rate limit increases.1. Customers' opinions and inquiries are as follows""I think that extending the NAT IP by allocating an additional public IP will solve the docker rate problem. Please check if this is possible in the current configuration and if there is any other way to solve the problem""2. In the opinion of another engineer, ""it would be better to configure the registry by the customer or update it with a paid account"" Couldn't find it.In summary, I would like to check the documents registered 1. Answers to customers' opinions and questions, 2. Setting up our own registry, and how to configure it.If you need the customer's security policy, NAT policy, and config file during the above procedure, please tell us. Attachable.Please confirm.thank you.",0,"
		0 REPLIES 0
",,,,05-06-2022,12:00 AM
29,484492,VM-Series in the Public Cloud,FatihT,L1 Bithead,VM-Series maintenance in Azure VMSS,HelloIs there a way to upgrade existing VM-Series in Azure VMSS? What is the process? Regards,0,"
		3 REPLIES 3
",", azure, maintenance, upgrade, vm-series, VMSS",,,05-03-2022,05:03 AM
30,479866,VM-Series in the Public Cloud,gmcchris,L0 Member,PA-VM hanging on Azure,"Hi All, I have an outage issue on our PA-VM hosted in azure. We are unable event to remote the console. All network seems down, and by azure support, it is caused by OS inside. How can we analyze what happened during the moment? Does PA-VM have a log file so we can analyze it?PAN OS 9.0.9-h1 Thank you",0,"
		1 REPLY 1
",,,,04-12-2022,01:52 AM
31,484921,VM-Series in the Public Cloud,jamieleon,L1 Bithead,PANOS Terraform Provider,"Hi, I am looking to automate the GlobalProtect configuration on a PANOS via the Terraform PANOS provider.Currently I do not see the ability to do this, can you advise when you will be introducing the functionality? Is there an update schedule for this provider as it seems to be updated randomly and I don't see any update for the past 2 months? ",0,"
		0 REPLIES 0
",", aws, panos, terraform",,,05-04-2022,08:19 AM
32,484554,VM-Series in the Public Cloud,John_Baptista,L0 Member,FIPS - default password works with SSH but not the web GUI,Working through enabling FIPS for FedRAMP recertification. The documented new default password works for SSH but not the web GUI. Has anyone seen this?,0,"
		0 REPLIES 0
",,,,05-03-2022,09:54 AM
33,,VM-Series in the Public Cloud,Astardzhiev,,,,,,,,,,
34,185988,VM-Series in the Public Cloud,Gregman380,L1 Bithead,Elastic IP's not responding on Palo Alto VM,"Greetings All, I have a very basic question and basic issue.  I have Palo Alto up and running in my lab on AWS.  I can connect to the Management Interface just fine.  I have added eth1 to the the PA and configured the access for ping, ssh, https, etc. Also created the zone.  I am using the default virtual router.  From within my VPC using another Linux instance I can ping the private IP address on eth1, but I cannot ping the elastic IP address that is associated with that eni from the internet.  I can ping the Management public address but not anything I add to eth1, eth2, etc.  I am just out of ideas!! Any help would be really appreciated! Greg",0,"
		4 REPLIES 4
",,,https://live.paloaltonetworks.com//t5/vm-series-in-the-public-cloud/elastic-ip-s-not-responding-on-palo-alto-vm/m-p/186027#M165,11-08-2017,06:34 AM
35,482709,VM-Series in the Public Cloud,p.manojkumar,L0 Member,#Elastic IP in AWS not reachable for paloalto external interface,"Hi All,I have deployed Paloalto single vm in AWS and established IPSEC tunnel to onpremise successfullyThen configured Global protect when tried connecting GP portal but not reachable from internetbut i can reach Paloalto GUI through management Elastic IPFrom PA external interface ip to internet egress flow is reachable only issue with ingress flow 1.Verified AWS security group rule -> Allow all traffic2.From Paloalto external interface https enabled Can anyone help me to solve this. ThanksManoj ",0,"
		0 REPLIES 0
",,,,04-26-2022,10:43 AM
36,471276,VM-Series in the Public Cloud,TonyCleveleys,L1 Bithead,"Deploy Palo-Alto VMs into AWS ASG with 3 NICs (Trust, untrust and management)","We’re looking for the best way to deploy Palo Alto firewalls with trust, untrust and management NICs in an autoscaling group in AWS that’s aligned to best practice. Autoscaling groups for EC2 instances are limited to one network and we see the latest version of the Palo Alto template in Git (ASG with warm pools) caters for this but creates a firewall deployment with two NICs (Data and management) on the same subnet https://github.com/PaloAltoNetworks/AWS-GWLB-VMSeries/tree/main/cft_simplifiedASG_with_warm_pools We would need a firewall with 3 NICS on 3 different subnets (management, trust and untrust). Do you know the best way to deploy Palo Alto VM firewalls with private, public and management NICs in an ASG in AWS please? Or is this not possible and are we limited to 2 NICs on the same subnet? (management and data)",0,"
		1 REPLY 1
",,,,03-08-2022,01:50 AM
37,477048,VM-Series in the Public Cloud,Salman_Mahaldar,L0 Member,Does  PA VM-Series Firewall support  Sub interfaces in OCI Cloud?,,0,"
		1 REPLY 1
",,,,03-30-2022,02:19 PM
38,476694,VM-Series in the Public Cloud,BabajideM,L0 Member,Unable to connect log collector to panorama,"I have a panorama VM running on Azure, I am currently trying to bring up some log collector VMs also on azure to handle the logs of my firewalls. I have been able to deploy the log collectors, but when I add the log collector to the panorama through the ""Managed collectors"" section, I do not get any connection status, the connection status is just blank. I can ping the IP of the log collector from the panorama and vice-versa, but I am unable to connect the log collector to the panorama. On checking the mp.logs of the log collector, i see this error - Error: pan_cmsa_tcp_channel_setup(src_panos/cms_agent.c:1196): panorama agent: SSL connect error. sock=16 err=1 On checking the panorama-status on the log collector, the panorama connected state is ""No"" Kindly let me know if you have seen something similar and how you fixed it. ",0,"
		1 REPLY 1
",,,,03-29-2022,02:35 PM
39,257247,VM-Series in the Public Cloud,xiwang,L0 Member,Any Plan to Support VM HA (HAVIP) on Alibaba Cloud,"Hi PLM and Experts We have any plan to support VM HA (HAVIP) on Alibaba Cloud. I have a customer plans to deploy VMs in Alibaba Cloud ,but because we don't support VIP (HA high availability) due to reliability and redundancy, which makes it impossible to specify a virtual gateway inside the VPC. Customers want us to provide HA solutions. Ali Cloud. Our competitors Fortinet support HA (HAVIP) on Alibaba Cloud.https://www.alibabacloud.com/blog/deploying-fortinet-fortigate-ha-havip-on-alibaba-cloud_594487",1,"
		3 REPLIES 3
",", alibaba, cloud, vpns",,,04-11-2019,07:36 AM
40,475861,VM-Series in the Public Cloud,TheJollyRoger20aria-label22,L0 Member,Azure NAT Rule closing VPN Tunnel,"Good Afternoon,We have a VPN tunnel established b/t an Azure VPN GW and a PA 3020 running 9.1.10.We need to add a NAT rule on the Azure side.  When we apply the NAT rule, the tunnel closes.Azure docs on this topic are less than helpful and I have not found an article or guide here yet. Appreciate any recommendations.   Thanks.",0,"
		0 REPLIES 0
",,,,03-25-2022,01:48 PM
41,474462,VM-Series in the Public Cloud,WayneEvans,L0 Member,Using the PALOs internal IP as an injected header,"Hello I'm very new to Palo, but not new to firewalls and my background is more with applications. This is to do with HTTP(S) traffic with a GET verb and Health Checks in AWS.  This is a pre-existing system deployed in AWS as EC2s and I'm wondering if I'm missing something obvious. I'm trying to see if there is a way of injecting something unique about each firewall to identify which firewall some HTTP(S) traffic came through.  This can be anything, I'm really not picky: Internal IP, AWS Instance ID, hostname, MAC address, anything that is unique.  .  The incoming request for this port will always be a GET and there is nothing at AWSs load balancers that will let me differentiate, so I'm hoping the PALO can add something. Injection can be either as a header, a query parameter, or change the GET to a POST and add some JSON body to it with some unique data, I'm open to anything.   The PALOs are Active/Active with the same firewall configuration on each, so I don't think I can hard code any values in the ""Http Header Insertion"" --> Custom Headers section. I may have missed something very obvious (be gentle - its my first post here and I tried to do my research first).  If I have, or you have any suggestions, I'm open to any ideas If it makes any difference the devices are at PAN-OS 10.1 Thank you",0,"
		1 REPLY 1
",,,,03-19-2022,04:58 PM
42,474156,VM-Series in the Public Cloud,Martin_Kurniawaaria-labeln,L0 Member,Palo Alto Support for NGFW VM in Azure network,We plan to purchase Palo Alto VM NGFW bundle 1 from Azure (FW license included) instead of BYOL version. Does Palo Alto provide technical support for this VM bundle or do we need to contact Microsoft for any support for this Palo Alto NGFW VM?Thank you ,0,"
		1 REPLY 1
",,,https://live.paloaltonetworks.com//t5/vm-series-in-the-public-cloud/palo-alto-support-for-ngfw-vm-in-azure-network/m-p/474691#M1515,03-17-2022,02:29 PM
43,472887,VM-Series in the Public Cloud,FatihT,L1 Bithead,VM-series deployment issue via Panorama Orchestration,"HelloI've tried to deploy the VM-Series in Azure via Panorama Orchestration mode (Panorama is deployed in a RG in Azure),I have only NAT GW and IP Public prefixes which are implemented (see screenshot below).The rest of the components are not deployed in Azure. Despite the 'success' message in Panorama.Anyone be faced with this behavior?I put the screenshots of the result.    Regards.",0,"
		2 REPLIES 2
",,,https://live.paloaltonetworks.com//t5/vm-series-in-the-public-cloud/vm-series-deployment-issue-via-panorama-orchestration/m-p/474180#M1513,03-14-2022,08:38 AM
44,473644,VM-Series in the Public Cloud,msazure,L0 Member,Azure VM Series - Peered VNET traffic does not go outbound,"I have created a VM series in Azure. I could see that the traffic from trusted subnet (from VM1 in the below diagram) is able to go outbound to internet, however traffic from a peered VNET (from VMs in the subnet1 in the peered VNET in the below diagram) shows ""incomplete"" status in the logs. I have a route table that routes the traffic from the peered VNET (subnet) to the trusted nic. Any additional configuration is needed to get this outbound traffic working? ",0,"
		2 REPLIES 2
",", connectivity, internet, vnet peering",,,03-16-2022,07:34 AM
45,473126,VM-Series in the Public Cloud,CHOE-KyungJun,L2 Linker,Failed to install licenses. Model incompatible : feature model is VM while the device model is VMFLEX,"Dear team, Hello When a customer registers a VM firewall license, the following error message is displayed. Anyone else seeing these issues?  please let me know how to fix it. <Flexible license> <Fixed license>",0,"
		6 REPLIES 6
",,,https://live.paloaltonetworks.com//t5/vm-series-in-the-public-cloud/failed-to-install-licenses-model-incompatible-feature-model-is/m-p/473461#M1505,03-15-2022,01:13 AM
46,473282,VM-Series in the Public Cloud,KunalChopra,L2 Linker,Sizing a azure VM firewall,"Hi Team,There is a situation where I need advice w.r.t Paloalto VM series firewall in azure. Currently, we have deployed Firewalls behind azure public load balancer in Active/active mode. Now there is a requirement where I need to deploy these firewalls in Active/passive and I am confused on how to check the load on VM firewall as they are getting migrated from active/active to active/passive. What should be the way forward If I want to check the current traffic load and check if I can share the load of two firewalls in a standalone firewall. Do I need to check peak traffic? Cpu cores? disk? Basically how to clear sizing issues in this migration.",0,"
		0 REPLIES 0
",,,,03-15-2022,08:21 AM
47,473274,VM-Series in the Public Cloud,KunalChopra,L2 Linker,all protocol NAT in azure load balancer,"Hi Members, I have deployed paloalto VM in Azure public cloud and I am in middle of migrating a voice application which uses around 30k ports .Now challenge is that on azure external load balancer , how should I implement all protocol Nat as it external LB doesnt have that feature.For ex if my application hits on  port XYZ on load balancer , then it should NAT as it is towards my paloalto firewall and then firewall takes it to real server. can anybody advise on it?VM-Series  @reaper  thanks in advance",0,"
		0 REPLIES 0
",,,,03-15-2022,08:15 AM
48,470540,VM-Series in the Public Cloud,FatihT,L1 Bithead,PA in Azure and Public front LB,"HelloI'm considering to implement PaloAlto VM-series in Azure in 'autoscaling' mode.This involves to have an App GW and a Standard LB in front of the firewalls.My questions are, as follows:I put in the attached diagram 2 additional App GW and Syd LB. Regards ",0,"
		1 REPLY 1
",", application gateway, azure, Load Balancer, vm-series",,https://live.paloaltonetworks.com//t5/vm-series-in-the-public-cloud/pa-in-azure-and-public-front-lb/m-p/472889#M1495,03-04-2022,06:15 AM
49,,VM-Series in the Public Cloud,Astardzhiev,,,,,,,,,,
