,Post ID,Discussion Group,Author,Author Label,Topic,Body,Likes,Replies,Tags,Labels,Solution Link,Date,Time
10,507876,Panorama Discussions,DVB_Bank,L0 Member,Panorama 10.1.6 wants to push keys and secret every time,"Hi all,I want to upgrade my Panorama, 220s and 3220s from 10.0.10 to 10.1.6.I started upgrading Panorama and a 3220 HA Active Passive Pair to 10.1.6No issues during update.When I want to push config to devices, I notice that the 3220s are shown ""in sync"", but when I go to the diffs, it always wants to push modified keys and secrets: IPSec Tunnel PSKs, snmp auth passwords, kerbros profile password, ldap bind-password, tacacs secrets.Do you know what is the issue there?I don't know if that is related but I noticed that no master key is configured in panorama. Thank you in advance.",0,"
		1 REPLY 1
",,,,07-04-2022,07:16 AM
11,477189,Panorama Discussions,CarlUK,L0 Member,"Panorama Template Push to Firewall always fails, unless you push Device Group at the same time","Panorama - VM ESXi - Panorama mode - version 10.1.4 When Panorama Template Push to Firewall always this always fails, reports out of sync and when you log directly to the firewall you do not see the changes. When you push Device Group and the Template from Panorama  to the firewalls, the Template changes are successfully. The options enabled/disabled when pushing are the following""Merge with Device Candidate config"" is ticked""Force Template values"" is un-ticked - but has been tried with being ticked and still fails Has anyone else seen issues pushing Templates to Firewalls ?  Thanks,  ",0,"
		2 REPLIES 2
",,,,03-31-2022,02:40 AM
12,506929,Panorama Discussions,Mohanlalsaini,L1 Bithead,Duplicate config in panorama managed firewall,"Hi Team,In my firewall i can 2 configuration at the same time. One i pushed from panorama and one is local that is scyronized from the passive peer. i can see everything is duplicate. How can i remove the duplicate config ( Local config from the firewall and keep the panorama pushed only. Thanks in advance ",0,"
		3 REPLIES 3
",,,https://live.paloaltonetworks.com//t5/panorama-discussions/duplicate-config-in-panorama-managed-firewall/m-p/507233#M985,06-28-2022,09:10 PM
13,507092,Panorama Discussions,Gilpatrick84,L0 Member,Pan OS upgrade dependency on Dynamic Updates ERRORS,"Greetings, Reaching out to the community on here to find out how individuals got passed the Pan OS Upgrade dependency issue with Dynamic updates. We have done several attempts from moving from 8.0.7 to 8.9.20 and then we receive several errors moving off from PAN 8.0.20 to 8.1.0. This pertains to : Failed to install 8.1.0 with the following errors.SW version is 8.1.0Error: Upgrading from 8.0.20 to 8.1.0 requires a content version of 769 or greater and found 695-4002.Failed to install version 8.1.0 type panosWhen attempting download content updates from files listed under the dynamic updates folder.Invalid content image, Failed to download fileError received when attempting to upload and install manually.palo alto content update The server is not responding. Please wait and try your operation again later.Any comments or advice please let us know we would be greatly appreciative. V/RRyan  ",0,"
		1 REPLY 1
",,,,06-29-2022,06:54 AM
14,507551,Panorama Discussions,ssassin,L1 Bithead,Panorama Settings Auth key limited to 80 characters,"I'm trying to import an HA pair of PA-410s(10.1.3) in to Panorama(10.1.3-h).  I follow the instructions to generate a device Registration Auth Key. When I try to copy the key in to the Panorama Settings of the firewall, the firewall tells me ""the maximum length for this field is 80"".How do I get the firewall to accept the key, or Panorama to generate a key that works?   ",0,"
		0 REPLIES 0
",,,,06-30-2022,02:57 PM
15,507529,Panorama Discussions,shaneo,L1 Bithead,Add Shared Gateway FW into Panorama,"I am trying to add a stand alone fw into Panorama, v 10.0.8. After I add the device in Pan and commit , the device shows as connected. I then import the config which includes a shared gateway. When I commit the config in Pan I receive an error message that suggests duplicate UUID's found and the commit fails - see attached. I don't see a shared gateway option in Pan at this stage.The UUID's of the shared gateway rules in the local NAT policy differ from the UUIDs generated when the commit fail error is presented - see attached. I have searched the Pan running-config.xml file for the UUIDs in the attached and they are not presentI am looking to understand if Panorama supports shared gateways and how to prevent the UUID error.Thanks 😁",0,"
		0 REPLIES 0
",,,,06-30-2022,01:45 PM
16,506773,Panorama Discussions,Mamoudou,L1 Bithead,"Panorama template section is empty : No interfaces, no zones","Hello team, I have 2 firewalls managed in my panorama.When I go to template section on Panorama I can not see anything, any interfaces, zones so it's not possible to make any change from the Panorama. I have to make changes directely on the firewall.Do you know how can I fix out this issue ?  Kind regards",0,"
		2 REPLIES 2
",,,,06-28-2022,08:34 AM
17,,Panorama Discussions,avelK,,,,,,,", Cortex Data Lake, Management, Panorama",,,
18,507002,Panorama Discussions,Kandarp_Desai,L1 Bithead,"Is it possible to exclude a particular IP from forwarding logs to the syslog server, that too particularly deny logs for that IP",,0,"
		1 REPLY 1
",,,,06-29-2022,03:00 AM
19,506355,Panorama Discussions,Azis13,L1 Bithead,Increase Disk Panorama VM,"Hello everyone.Anyone can help me to increase the panorama VM Storage?I was increased in Hardisk in VM ESXI but when I am to clone to disk, the output is ""unsupported target disk size of 1000.0 GB. Disk size must be 224.0 GB"" the exiting disk space like this :@panorama> show system disk detailsName : sdbState : PresentSize : 1024000 MB Status : Ready for migrationReason : Admin disabledName : sdcState : PresentSize : 1024000 MB Status : AvailableReason : Admin enabledshould sdc storage be increased to 1.5 TB? ",0,"
		3 REPLIES 3
",,,,06-27-2022,01:21 AM
20,502449,Panorama Discussions,clwilson,L0 Member,Bulk add existing addresses to an existing group,"Hello,I'm hoping someone can help out.  I've just finished a merge from an ASA to Palo Alto through Expedition.  The ASA had 3000+ addresses as part of an existing address group.  I've tried multiple times to merge, and push the changes through the API, but it would appear all the addresses don't show up in the group.I guess what I'm asking, is how can I bulk move already created addresses to an existing group?  I've seen the set command for exporting and importing, but I'm not sure how to specify a group AND I'm not sure how to do it through the CLI in Panorama, since I have to specify the device group for the specific firewall.  Otherwise, I'll be here for several days just adding the addresses individually.Any help would be greatly appreciated. Thank you in advance,",0,"
		1 REPLY 1
",,,,06-09-2022,02:58 PM
21,506222,Panorama Discussions,El-ahrairah,L3 Networker,Postponing Logdb Migration,"I have a Legacy mode Panorama virtual appliance running PANOS 8.1 that I am planning on upgrading to 10.2. Would the below order of operations be a valid approach or does logdb migration NEED to occur before performing PANOS upgrades? 1. Perform Panorama mode conversion (adding resources etc.), but not logdb migration.2. Perform PANOS Upgrades3. Start Logdb migration Thanks",0,"
		0 REPLIES 0
",,,,06-25-2022,04:42 PM
22,505821,Panorama Discussions,AlexandroDelAngaria-labelel,L2 Linker,"Shared RADIUS Server Profile, and Shared Authentication profile not showing up in a new Template?","Hi Friends,Please note that I have a Panorama running version 10.1.5-h1, and I just registered a couple of new PA-440 Palos which have the same software version 10.1.5-h1.I also provisioned it's corresponding Template Stack, Device Group, and pushed everything successfully to those new firewalls.However, my weird thing is that I should be able to see a Shared RADIUS Server Profile, and a Shared Authentication Profile... But none of this is showing up in the new Templates that I created for these 2 new devices. Please note my Template Stack is composed by an Standards-Template and a specific Template for the firewall (this is where I should be able to see the Shared mentioned Objects, but I'm not seeing that).Any idea will be greatly appreciated. thank you in advance!",0,"
		1 REPLY 1
",,,,06-23-2022,11:06 AM
23,488549,Panorama Discussions,uannive,L0 Member,How to configure passive HA Panorama ethernet interface,"We are currently deploying two Panorama M-series appliances with active/passive configuration. The expected interface configuration will be like this:Active/Primary Panorama:Management: 172.20.1.11 (only for Panorama management access)ethernet1/1: 10.20.5.100 (for device management, log collection, etc.) > devices will be connected to this interfacePassive/Secondary Panorama:Management: 172.20.1.12ethernet1/1: 10.20.5.100 (if possible to use same IP as primary) OR 10.20.5.101 (if different IP is required) The issue is the ethernet1/1 options on the passive Panorama are greyed out and we cannot configure anything on it. My question is, is it possible to configure ethernet interface on an M-series Panorama in passive HA configuration? If possible, then how is the behavior of the ethernet interface:1. The secondary Panorama ethernet1/1 interface will be disabled due to passive mode, and automatically enabled when the appliance becomes active mode (just like HA on firewalls)2. The secondary Panorama ethernet1/1 interface is enabled all the time regardless of active/passive mode (in this case we will use different eth1/1 IP on primary and secondary to prevent IP conflict)3. Primary and secondary Panorama ethernet interfaces configuration are synced between each other. Thank you. Model: Panorama M-600 (x2)SW version: 10.1.4-h4 Panorama  ",0,"
		2 REPLIES 2
",,,https://live.paloaltonetworks.com//t5/panorama-discussions/how-to-configure-passive-ha-panorama-ethernet-interface/m-p/491061#M920,05-19-2022,04:10 AM
24,488865,Panorama Discussions,Metgatz,L3 Networker,Access Panorama to Firewalls GUI switch-context and CLI-SSH switch-context,"Access Panorama to firewall Gui context and CLI context Hello, good morning, I reiterate, thank you again for the information, help and support. Please support the following topic:Currently, with the account that logs me into Panorama, as long as I have access and permissions to all contexts, I was able to change the context to enter the firewall locally and for traceability of changes and settings, the user is added Panorama.User, when you make changes, modifications, commit etc on the equipment. OK now the issue is the following, how can I do the same thing I do in the GUI ( Context change ), but this time by CLI ? is there any option for it. In other words, to avoid having to use a local admin user, for example, in the firewall, to log in SSH/CLI, is there this option and simply change the context/CLI? Or do I have to log in directly via CLI/SSH to each firewall? To log in, do I have to have a local user in the destination firewall? Or as this firewall is being managed and administered by PANORAMA, can I use the ""Same Panorama user"" that is, a valid PANORAMA user, to log in directly via CLI/SSH to the firewall or must I have a local user? Please your support to review this issue, since I can not find documentation that refers to this topic. Thank you very much, I remain attentive cordial greetings.",0,"
		3 REPLIES 3
",", admin, cli, context, LocalAdmin, panorama, ssh, Switch-Context-CLI-SSH, Switch-Context-GUI",,https://live.paloaltonetworks.com//t5/panorama-discussions/access-panorama-to-firewalls-gui-switch-context-and-cli-ssh/m-p/489225#M916,05-20-2022,05:19 AM
25,505086,Panorama Discussions,vandriessche,L0 Member,Panorama log disk migration error - 10.1.5-h2,"Hi All, We want to move Panorama's log disk from a passthrough iSCSI disk to a local VHDX (Hyper-V). We've tried cloning the volume, but Panorama wipes the data because it initializes the disk. If we try to start the log migration from the CLI we get Error restoring disks from RMAed device. (as described in PAN-105012, but not applicable to panos 10.1) Anyone who can help? Thank you in advance!Kind regards",0,"
		0 REPLIES 0
",", disk, logging, migration, restore",,,06-21-2022,03:49 AM
26,504149,Panorama Discussions,ElliotM,L1 Bithead,Panorama Log Collector Forwarding Traffic Strings,"Hi All, Currently we have Panorama set up to forward all logs to an external log collection service. Due to the cost we would like to reduce the traffic logs that we are forwarding. The traffic logs we wish to exclude from being forwarded are the below: DNS traffic to 10.0.0.0/8DNS traffic to 8.8.8.8DNS traffic to 8.8.4.4 Ping traffic from 10.29.100.1Ping traffic from 10.29.100.2Ping traffic from 10.29.100.3 Kerberos traffic to 10.0.0.0/8 I have tried using the below string (and many variations) however it either doesn't filter out the above or only filters shows the above!I think my issue is a case of not putting the () in the correct places? ( app eq dns ) and ( addr.dst notin 10.0.0.0/8 ) and ( addr.dst notin 8.8.8.8 ) and ( addr.dst notin 8.8.4.4 ) and (( app eq ping ) and ( addr.src notin 10.29.100.1 ) or ( addr.src notin 10.29.100.2 ) or ( addr.src notin 10.10.29.100.3 )) and (((app eq kerberos) and ( addr.dst notin 10.0.0.0/8 ))) Thanks for any assistance",0,"
		4 REPLIES 4
",,,https://live.paloaltonetworks.com//t5/panorama-discussions/panorama-log-collector-forwarding-traffic-strings/m-p/504999#M961,06-16-2022,03:29 AM
27,504271,Panorama Discussions,Deepak25,L3 Networker,upgrade consideration for collector group in 10.1,"We want to upgrade panorama from 10.0 to 10.1. We have HA panorama M200 , in Collector group we have three LCs (Primary Panorama Local LC , Secondary Panorama Local LC , Dedicated LC ) Below upgrade consideration point applicable for above setup ? ",0,"
		0 REPLIES 0
",,,,06-16-2022,10:10 AM
28,504106,Panorama Discussions,JiaXiang,L2 Linker,Panorama Email Alert Missing Occasionally,I have noticed that Panorama sometimes stops sending us email alerts using it's configured email profile. Then we send a test email the issue is disappear. After sometimes then it happened again. Any idea how to troubleshoot on this hiccup ?  ,0,"
		0 REPLIES 0
",,,,06-16-2022,12:16 AM
29,504059,Panorama Discussions,Sawittree,L0 Member,Panorama show power supply only 1 unit,We found an issue about monitoring managed device power supply.We managed PA5250 that have 2 power supply but we see only 1 power supply(left). PANOS -10.1.5-h1 and 10.1.6 found the same issueWe want to know if this is normal or not?,0,"
		0 REPLIES 0
",,,,06-15-2022,09:12 PM
30,503821,Panorama Discussions,attyBennett,L0 Member,EDU-330 Evaluation,"Is the assessment that is taken after EDU-330 to be taken only once, or can it be taken multiple times to use as study material?",0,"
		0 REPLIES 0
",,,,06-15-2022,06:53 AM
31,503820,Panorama Discussions,CoreyErlingerFoaria-labelrd,L0 Member,Fans and Power Supply not Displayed on Panorama under Managed Devices - Health,I recently migrated from an M-100 to M-200 and noticed that environmental information (fans and power supply) is not displayed for my managed firewalls. M-200 is on PAN-OS 10.1.5-h2 and managed firewalls are on PAN-OS 9.1.13-h3. Has anyone experienced this? Any help with correcting this is greatly appreciated.,0,"
		0 REPLIES 0
",", panorama",,,06-15-2022,06:53 AM
32,493337,Panorama Discussions,AOneR,L1 Bithead,Panorama Device Specific Templates Network Settings,"In our Panorama exists a Standard Template.  In the standard template I define ethernet1/5 with several sub interfaces.  At one of our locations I need to add a sub interface for vlan 88.  To tackle this, I have a device specific template that is in the template stack for this location.  Within that device specific template, I added ethernet1/5.88 .  When I go to commit that template, Panorama gives me the below validation errors.  Due to this, I went a different route by using another ethernet interface ethernet1/6.88 .  That will commit to the firewall, THOUGH it is missing setting.  One of the setting that doesnt show is the virtualrouter4 assigned to ethernet1/6.88.   I am using in my standard template virtualrouter4 and created that same virtualrouter4 in my device specific template.  The virtualrouter4 works fine for committing to my IPSEC tunnels in the device specific template but will not get assigned to my ethernet1/6.88 interface. There are two issues here and Im just looking for the correct way to accomplish what I need done.  Validation Error:devices -> localhost.localdomain -> template-stack ->PA Stack -> config -> devices -> localhost.localdomain -> vsys -> vsys1 -> import -> network -> interface 'ethernet1/1.88' is not a valid referencedevices -> localhost.localdomain -> template-stack -> PA Stack -> config -> devices -> localhost.localdomain -> vsys -> vsys1 -> import -> network -> interface is invalid",0,"
		3 REPLIES 3
",,,,05-27-2022,05:53 AM
33,,Panorama Discussions,avelK,,,,,,,", Cortex Data Lake, Management, Panorama",,,
34,497564,Panorama Discussions,ITGuy,L0 Member,"Panorama out of sync with deviating device and fails with ""<Address_Object_Name> is not a valid reference""","A Panorama push was interrupted and now I cannot push changes to devices. Address object names configured on Panorama were changed to new names, but the new names cannot be pushed to devices because the old names previously acquired from the Panorama, which are still configured in the device, no longer exist in Panorama.Address object is used to configure IP address on the interfaces, VRs, NATs, IKE-Gateways, etc.I have tried adding the old names back to Panorama and pushing as new addresses, but I still receive the error. Anyone have any ideas? Thanks!",0,"
		1 REPLY 1
",,,https://live.paloaltonetworks.com//t5/panorama-discussions/panorama-out-of-sync-with-deviating-device-and-fails-with-quot/m-p/503209#M951,06-01-2022,02:06 PM
35,501879,Panorama Discussions,Jim007,L1 Bithead,VM sdb drive shows 1.7TB in CLI and not seen in GUI for Panorama,"Hi,We are trying to rebuild our Panorama instances that did a hard crash we could not recover from using 10.1.5h1. We started with a 10.0 ova file and then upgraded to 10.1 and then 10.1.5h2. When we tried to commit the snapshot we saved from the secondary we noticed that it failed because there we only 13GB of disk space for logs. The CLI showed the 2TB log disk, sdb, as only having 1.7TB available. But not even the 1.7TB showed up in the GUI . We tried disk sizes of 2049GB (to match the secondary), 2048GB and 2512GB. But the sdb drive keeps show up as 1.7TB in the CLI and invisible in the GUI (setup, mgmt, logging and reporting window). With the slow response of Palo support right now I thought I would post it here to see if anyone else has run into the same issue. Thanks, Jim from the Lone Star State.",0,"
		2 REPLIES 2
",", 1.7TB, log drive, panorama, sdb",,,06-08-2022,12:44 PM
36,485104,Panorama Discussions,Kathiravan_R,L1 Bithead,Panorama - log settings validation error,Recently we created a new template with different server profiles and log settings in Panorama and tried validating in the target firewalls but it throws the validation error. Looking for the experts advise to address this issue. Panorama is on PAN OS version 9.1.10Affected Firewalls are running on PAN OS version 8.1.13 Validation Error:    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-traffic -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-traffic -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-threat-info -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-threat-info -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-url-info -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-url-info -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-data-info -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-data-info -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-threat-low -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-threat-low -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-url-low -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-url-low -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-data-low -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-data-low -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-threat-med -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-threat-med -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-url-med -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-url-med -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-data-med -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-data-med -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-threat-hi -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-threat-hi -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-url-hi -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-url-hi -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-threat-cr -> send-syslog 'Live_Log_Collectors' is not a valid reference    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list -> Live_Log_Forwa-threat-cr -> send-syslog is invalid    . vsys -> vsys1 -> log-settings -> profiles -> Live_Log_Forwarding -> match-list is invalid    . vsys -> vsys1 -> log-settings -> profiles is invalid    . vsys -> vsys1 -> log-settings is invalid    . vsys is invalid    . devices is invalid    . shared -> log-settings is invalid    . shared is invalid    . Configuration is invalid,0,"
		3 REPLIES 3
",,,,05-05-2022,12:21 AM
37,502932,Panorama Discussions,EarvinYu,L0 Member,Panorama Commit Validation Error,"Hello All, I spin up a new VM ESXi appliance for our new secondary Panorama server. After loading the config from our primary server the following errors below are shown. Please note that I did not input yet the serial number on this server. Maybe it is the cause of the problem?  Software Version: 10.1.5 - h2 Appreciate your help and response on this matter. Regards,Earvin",0,"
		1 REPLY 1
",,,,06-12-2022,08:06 AM
38,487516,Panorama Discussions,LRajangam,L0 Member,PALO ALTO 5020 migrate to 5220 from Panorama,"HI,,  we have plan to migrate PA 5020 to PA 5220 with 40G, Please anyone let me to  best practices with less downtime  migration. herewith mentioned that how current our environment setup has. 1. currently we have 3 PA Integrated with Panorama ,2. 5020 has 6 vsys3.in that one of template (polices alone not NAT) share to 3 different PA (One at DC, Second one at DR and third one at azure cloud)4.at DR PA has 3 vsys",0,"
		1 REPLY 1
",,,,05-16-2022,10:23 AM
39,502428,Panorama Discussions,Bumenang,L1 Bithead,Panorama unable to authenticate Azure SSO users.,When i login using SSO it tries connecting and just times out. The system logs shows that the authentication was a success but the auth logs show that users are recognized. ,0,"
		0 REPLIES 0
",,,,06-09-2022,01:24 PM
40,498465,Panorama Discussions,Amin2,L1 Bithead,Adding new devices to Panorama,"HiI need to add new pair of devices (PA 3220) as HA active/passive mode which will be replacing the existing PA 3060 HA cluster which is in production.  I am going to use the same device group, but I would like to rename the template and utilize the same parameters as the original.  I was thinking about cloning the template and pushing that to the new devices or should just add them to the existing template stack and then rename the template?  Not sure what the best approach is. ",0,"
		1 REPLY 1
",,,https://live.paloaltonetworks.com//t5/panorama-discussions/adding-new-devices-to-panorama/m-p/501587#M940,06-02-2022,09:02 AM
