,Post ID,Discussion Group,Author,Author Label,Topic,Body,Likes,Replies,Tags,Labels,Solution Link,Date,Time
18,434071,Cortex XDR Discussions,BocoIP,L1 Bithead,Cortex XDR with Citrix App Layering and MCS,"We're in the process of installing a new setup with Citrix App Layering (Full User layers) and MCS. I've followed the suggestions here on non-persistent installation (VDI_ENABLED=1); even though our setup technically is sort of persistent (because of the Full User layers), it's still Golden Image-based and therefore needs to be VDI enabled. And this works fine as long as I'm editing the OS layer (which is the only supported layer, according to the same documentation), with Cortex XDR showing up in the dashboard as installation type VDI, with a golden image ID. But when I publish an image based on this layer, it is no longer a VDI type, but rather a Standard installation type, and the golden image ID is missing. While this technically works, and the endpoints get policy updates and show up in the dashboard ok, they're being duplicated at every boot, with the ""old"" instance remaining as Disconnected. So after for example five boots of a VM, I have one Connected and 4 Disconnected endpoints in dashboard. As far as I understand, this is exactly what the VDI_ENABLED=1 flag is supposed to remedy, but as it gets lost in the publication process, these are behaving like they're standard installations. My guess is that this is something that's set in the registry, which we (according to the support document) have added as an exception to Citrix App Layering:   I have tried looking around in those registry settings, but can't find what the VDI_ENABLED=1 part would be. So does anyone know what I need to include to get this working? Or is there something else I've missed or misunderstood? ",0,"
		4 REPLIES 4
",", Cortex XDR",,,09-15-2021,01:08 AM
19,507310,Cortex XDR Discussions,EJaspe,L1 Bithead,Endpoint Connection Lost,"Hi all, Some of our endpoints in our Cortex XDR Console shows  a ""Connection Lost"" Status but the endpoint is still active.The cytray shows disabled and no connection. We also checked the control panel and upon checking, The installed Cortex XDR Agent is not available or missing. How is it possible that the cortex XDR agent is gone on the control panel even the cytray and Palo Alto Traps is still on the Local folder?What would be the cause of the problem and is there any solution? Hoping for your help.Thank you in advance. ",0,"
		2 REPLIES 2
",,,,06-29-2022,07:48 PM
20,507666,Cortex XDR Discussions,JamesWiggins,L1 Bithead,How to query for Vulnerability Assessment Data,"I would like to query XDR externally for the data stored in the Host Insights > Vulnerability Assessment page.  I looked through all of the available APIs, but none of them seem to have data related to CVEs. I would not be opposed to writing a custom XQL query for this data, but I do not see fields related to CVE's in the xdr_data schema either.. is it in there somewhere and I just missed it?  I know I can manually export the data to file on the page, but I need to accomplish this programmatically.  Any tips on how I could go about extracting this data?",0,"
		2 REPLIES 2
",,,,07-01-2022,06:22 AM
21,507481,Cortex XDR Discussions,NathanBradley,L2 Linker,XQL query Host Inventory numerical values Services,"When running xql queries against host inventory i have 2 questions1.Is there documentation that states what each field means in the arrayThe example below "" start mode"" and ""state"" are numericalIt appears start mode3= ""Service Manual Start"" but i need a full list to show what number represents stopped, paused...etc 2.Once i know start mode3 = service manual startHow can i use xql to change the result to reflect the name instead of numerical value ",0,"
		2 REPLIES 2
",,,https://live.paloaltonetworks.com//t5/cortex-xdr-discussions/xql-query-host-inventory-numerical-values-services/m-p/507496#M2312,06-30-2022,10:55 AM
22,503808,Cortex XDR Discussions,JamesWiggins,L1 Bithead,How to query XDR for all incidents that relate to a device group,"The Get Incidents API allows you to filter based on an incident_id_list, but not a list of endpoint_ids much less endpoint group. The Get Alerts API allows you to filter on an alert_id_list, but not a list of endpoint_ids much less endpoint group.  I'm trying to figure out how to get a list of alert_ids or incident_ids filtered by endpoint group or even endpoint_id so that I could use it filter either of the above API's. I can't figure out how build a query in XDR for this because I don't see any endpoint or incident information in the xdr_data schema This seems like a standard bit of data to pull.. just incidents or alerts by endpoint but I can't seem to figure it out. What am I missing?",0,"
		6 REPLIES 6
",", alerts, api, Endpoint_group, Incidents, query, XDR, XQL",,https://live.paloaltonetworks.com//t5/cortex-xdr-discussions/how-to-query-xdr-for-all-incidents-that-relate-to-a-device-group/m-p/506351#M2282,06-15-2022,06:36 AM
23,506621,Cortex XDR Discussions,ahmadaliyev,L1 Bithead,Cloudflare logs to Cortex Data Lake,Is it possible to send logs from Cloudflare to Cortex Data Lake? If possible how can i send? Anyone tried something like this before?Thanks!,0,"
		4 REPLIES 4
",", Cloudflare, Cortex, Data Lake, logs, XDR",,,06-27-2022,10:52 PM
24,470251,Cortex XDR Discussions,brownchris,L1 Bithead,Cortex XDR - Endpoint/Incident API Limit (100) - PowerBI Query,"I am attempting to pull in endpoint/incident data using the appropriate API in PowerBI. However, there's a limit of 100 . I tried adding a separate custom column anticipated that my total number of incidents would be let's say ""x"" value, but that just repeats the already pulled 100 rows. See a copy of the Query I am using below: letbody = ""{ """"request_data"""": {}}"",GetJson = Web.Contents(""[URL_GOES_HERE].xdr.us.paloaltonetworks.com/public_api/v1/incidents/get_incidents/"",[Headers = [#""Content-Type"" = ""application/json"",#""x-xdr-auth-id"" = ""[Auth_ID_GOES_HERE]"",#""Authorization"" = ""API_Key_GOES_HERE""],Content = Text.ToBinary(body)]),FormatAsJson = Json.Document(GetJson),#""Converted to Table"" = Record.ToTable(FormatAsJson),Value = #""Converted to Table""{0}[Value],Incidents = Value[incidents],Result = Table.FromRecords(Incidents),#""Changed Type"" = Table.TransformColumnTypes(Result,{{""creation_time"", Int16.Type}})in#""Changed Type"" Any help in correcting my logic will be greatly appreciated",0,"
		12 REPLIES 12
",", powerbi, XDR",,https://live.paloaltonetworks.com//t5/cortex-xdr-discussions/cortex-xdr-endpoint-incident-api-limit-100-powerbi-query/m-p/505241#M2238,03-03-2022,09:23 AM
25,367168,Cortex XDR Discussions,m455954,L0 Member,Deploying XDR Agent for Mac with InTune,"Hi all, We're trying to bring our few Macs into the systems management fold, and being a Microsoft shop we want to use InTune to manage them. Most Mac packages install files and then are configured in a separate set of commands after install. The XDR Mac client needs the config.xml file in place beside the Cortex XDR.pkg file when installing. I've tried creating a package (using the 'Packages' app) with the xml and pkg files in it and then running a postinstall script as part of that package to kick off the Cortext install using 'installer' as a bash command - but although the files get deployed the Coretex client never gets installed. Am I going about this the wrong way? Is there a way of modifying the Coretex XDR.pkg file to embed the Config.xml bits inside it so I can just deploy that package directly? Has anyone successfully deployed this client using InTune? Any help would be gratefully received. Mark.",1,"
		9 REPLIES 9
",", Cortex, Cortex XDR, installation, InTune, mac, scripts, XDR",,https://live.paloaltonetworks.com//t5/cortex-xdr-discussions/deploying-xdr-agent-for-mac-with-intune/m-p/367362#M414,12-03-2020,02:05 PM
26,506977,Cortex XDR Discussions,ahmadaliyev,L1 Bithead,Cortex XDR disk encryption,"Hello, I can't turn off disk encryption. I disabled the disk encryption policy for an endpoint, then the encryption status returned as not configured. But I can still see bitlocker on the endpoint is ON. How can I turn off bitlocker on endoint not manually but via cortex XDR? Thanks!",1,"
		2 REPLIES 2
",", BitLocker, Cortex XDR, Disk Encryption",,,06-29-2022,01:48 AM
27,503895,Cortex XDR Discussions,RFeyertag,L1 Bithead,Forensics Addon - Best practise licence and usage,"Hello dear community,  how do we use this addon? I had found a article about the forensics addon which said, you can also put this feature to an client/server after the incident etc. happened.What is the difference between having this addon for all our servers/clients active or to put this profile to our client/server after a real incident which needs a forensic investigation to dig deeper.  How and when does the addon pull the forensic logs, when clients are offline and they get online only for 8 hours? Does it happen when the client is turned on? We do really want to know if we need to buy more licences for this addon or if it is not neccasarry.  Thanks a lot! BR Rob ",0,"
		4 REPLIES 4
",,,,06-15-2022,11:55 AM
28,506871,Cortex XDR Discussions,JacobSchembri,L0 Member,Citrix PVS servers consuming multiple Cortex XDR licenses,"Hi all, We're having an issue where Citrix PVS servers running Cortex XDR consume a new XDR license every time they reboot. I don't fully know how PVS works, but essentially from what I can gather is upon booting up, it pulls a copy of an image from the master and loads into that, and these servers are configured to reboot every night - thus repeating the process. Has anyone dealt with a similar issue? We are constantly over license capacity because of this and cleaning up 50+ Citrix servers every couple of days is something our team doesn't want to take on. Thanks ",0,"
		1 REPLY 1
",,,,06-28-2022,05:02 PM
29,198331,Cortex XDR Discussions,kcross,L4 Transporter,Does Pathfinder require an agent to be installed on the endpoint?,"No, Pathfinder uses an agentless endpoint analysis service, running its own code on suspicious endpoints to collect information about running processes on the endpoint and determine if the processes are malware or greyware.",1,"
		3 REPLIES 3
",", behavioral analytics, Cortex, Cortex XDR, Magnifier, Pathfinder",,,02-01-2018,01:52 PM
30,505316,Cortex XDR Discussions,Kavurisowmya,L1 Bithead,How to get the list of alerts/incidents for a particular list of hosts?,"Hi,I need to know how can we get alerts for particular hosts/ a specific group ( Ex: 1000 agents ) in the Cortex XDR console -> Incident Response -> Incidents -> Alerts table. I have tried from filter option but it doesn't work. We can't add all the agent names in the hostname for the 1000 servers as it is time-consuming. So, is there any other way to get alerts only for specific agents / for a group?",0,"
		5 REPLIES 5
",", alerts, CortexXDR",,,06-21-2022,08:31 PM
31,501775,Cortex XDR Discussions,GolfHacker,L0 Member,CIDR Lookup or Join for IP Enrichment,"I would like to use some custom datasets to enrich some of our XQL searches.  It could be our subnets from our IPAM or in this example the ASN information.  I have used lookups and joins in the past to accomplish this in others tools and would like to do the same with Cortex XQL.  I did look at incidr and incidrlist but it seems to be the opposite of what I'm looking for. Results would look like below with the ASN org field  Base XQL Searchpreset = network_story| filter actor_process_image_name contains ""curl"" and action_total_upload > 1048576| fields actor_process_image_name, action_remote_ip Custom Datasetdataset = geo_asn_ip4  Bonus QuestionI know that XDR already has the ASN information as they have some alerts based off of it.  Is there a way a customer could leverage this data instead of building our own dataset? Thanks in advance",0,"
		2 REPLIES 2
",,,,06-08-2022,07:11 AM
32,505979,Cortex XDR Discussions,Jaitapkar,L0 Member,Verdict of VT and WildFire,"Hello Team, From XDR console, we wanted to export alerts includes verdict from WildFire and Virus Total which we are not getting. Can anyone help me with XQL query or other way to get verdict (for e.g. Process: Excel.exe WF Verdict: Benign and VT score 0/65) includes in exported alerts.  Cortex XDR ",0,"
		1 REPLY 1
",,,,06-24-2022,02:17 AM
33,,Cortex XDR Discussions,tugriceri,,,,,,,", Cortex Data Lake, Cortex XDR, Cortex XDR Webinars, Events, IoT Security, PA Firewall, PAN-OS, SIEM, XDR, XDR Events, XDR Webinars",,,
34,488390,Cortex XDR Discussions,Houston29115,L1 Bithead,"macOS Big Sur - how to automate full install, eliminate manual approval of system extension files","we are still manually installing Coretex to our Macs on Big Sur, this involves some time and the hope that our human computer builder / imager doesn't forget to manually approve PMD and Traps extensions.  Is there a method where we can use a script install and automatically approve the installation of Coretex XDR version 7.3.0 build 2207?  if it matters, our MDM is Workspace One...   ",0,"
		3 REPLIES 3
",,,,05-18-2022,03:35 PM
35,488548,Cortex XDR Discussions,pedrodias2020,L0 Member,Cortex   7.2.0.63060 and 7.5.0.36150 cannot update neither uninstall,"HelloWe have 2 machines with Cortex XDR, version 7.2.0.63060 one and version 7.5.0.36150 otherThis machines cannot update, and we cannot uninstall cortex in those machines.We try do this:cytool protect disableAnd then try uninstall, but does,t resolveCan you help meThanksPedro Dias",0,"
		4 REPLIES 4
",", 7.2, 7.5, Cortex, Cortex XDR, installation, XDR",,,05-19-2022,03:57 AM
36,505196,Cortex XDR Discussions,Aiman_Fathima,L1 Bithead,Closure of Bulk Alerts,"Hello,Can anyone please suggest on how we can close bulk alerts on XDR. Currently we can only select 100 at a time.",0,"
		7 REPLIES 7
",,,,06-21-2022,09:01 AM
37,505533,Cortex XDR Discussions,RFeyertag,L1 Bithead,"XQL question command line with "" to XQL query","Hello dear community,  is there a way to put the whole command line into the XQL query? As you can see the doublequotes are already set by the command line itself. In SQL I know to do it whith extra double quotes """"XYZ"""". But how does that work with XQL? BR Rob ",0,"
		3 REPLIES 3
",,,,06-22-2022,02:21 PM
38,501982,Cortex XDR Discussions,AnilRacharla,L0 Member,Cortex XDR not detecting malicious files,"Hi ,Why Cortex XDR is not detecting malicious files which are present in system.for testing purpose I have downloaded a test malware also but it is not reflected after the malware scan.Can anyone please give clarity on this.Does Cortex detects malicious files only when they are  executed ?Does Cortex XDR don't detect files which are not executed and simply lied down in the system ? In case if we want know the unexecuted Malicious files and get the alert for the same, do we need to add any other features/licenses ?",0,"
		1 REPLY 1
",,,,06-08-2022,08:57 PM
39,505242,Cortex XDR Discussions,BWilga,L0 Member,Deploying Cortex XDR Agent for macOS with VMware Workspace ONE (AirWatch),"In order to deploy the Cortex XDR Agent to macOS you have to have both the Config.xml and Cortex XDR.pkg files bundled in the same deployment file. Workspace ONE does not support the uploading/deployment of a .zip file so you have to use a workaround.  Cortex XDR Agent Application:1. You will first need to pull the Cortex XDR Uninstaller out of the folder.2. Open Disk Utility3. Go to File > New Image, then choose Image from Folder... 4. Select the Cortex XDR folder with just the Config.xml and Cortex XDR.pkg contained inside. (Having the uninstaller in the folder will cause it to fail on deployment) 5. Enter your filename and where to save it. Encryption = none, Image Format = Compressed. 6. New .dmg containing the necessary files will be created. Upload this to Workspace ONE for deployment. Configuration: You can use this guide and create your own profile for deployment. Alternatively, you can download the configuration file and import it to Workspace ONE using the Workspace ONE mobileconfig Importer After deployment the end user will still be prompted saying that System Extensions are needed and a few other pop up prompts. Just select ""OK"" on all of those and everything will begin syncing and functioning as it should.  Links:https://support.apple.com/guide/disk-utility/create-a-disk-image-dskutl11888/machttps://docs.paloaltonetworks.com/cortex/cortex-xdr/7-2/cortex-xdr-agent-admin/cortex-xdr-agent-for-...https://flings.vmware.com/workspace-one-mobileconfig-importer   ",3,"
		1 REPLY 1
",", airwatch, macOS, Workspace ONE, WS1, WSO",,,06-21-2022,12:01 PM
40,443904,Cortex XDR Discussions,nhussaini,L4 Transporter,Cortex XDR Postman API Collection,"  Simplify each step of building an API and streamline collaboration so you can create better APIs faster with Postman. Read Cortex XDR Postman API Collection to learn more on this topic from our experts! Palo Alto Networks Contributor:Tiago Vilas, Cortex Customer Success Architect ",3,"
		1 REPLY 1
",", api, Cortex XDR, Postman",,,10-27-2021,01:54 PM
41,505718,Cortex XDR Discussions,tsedaka,L4 Transporter,A question from the Alert Tuning Operations Webinar: Signing level in a child process,We have a mac-device on which even a reinstalled chrome creates child processes (Google Chrome Helper) that are apparently below the signing level of the parent process. Their signatures seem to be valid. Seems like whitelisting the hash of the initiator is not the best idea. What would be the best process if a child's process is blocked due to the signing level of the parent?  ,0,"
		1 REPLY 1
",", best practice, child process, signing level",", Cortex XDR, Cortex XDR Webinars, XDR",,06-23-2022,02:05 AM
42,505507,Cortex XDR Discussions,tsedaka,L4 Transporter,A question from the Alert Tuning Operations Webinar: PA Repository,1. Does PA have a repository of IOC to import to XDR?2. 2. Does PA have a repository of Alert Exclusions to import to XDR? For example well known windows process and BIOC. Cortex XDR  *Note: This question was submitted during our customer success webinar: Alert Tuning Operation in Cortex XDR,0,"
		2 REPLIES 2
",,", Cortex XDR Webinars, XDR, XDR Events",https://live.paloaltonetworks.com//t5/cortex-xdr-discussions/a-question-from-the-alert-tuning-operations-webinar-pa/m-p/505551#M2256,06-22-2022,01:49 PM
43,505587,Cortex XDR Discussions,MarvinC,L1 Bithead,Cortex XDR Custom Prevention Profiles,"Hi Palo Alto Team and Community! I am recently working on Custom Prevention Rules on Restriction Profiles on Cortex XDR.  I understand that I need to create user defined BIOC then attach it to a Restriction Profile for it to be a custom prevention rule where I can set it to Block as intended. The problem here is, there are some BIOC that I cannot attach to a Restriction Profile such as BIOC with a hash an external IP address. Are there limitations to user defined BIOC for it to be attached to a Restriction Profile? I managed to create a user defined BIOC that I have successfully attached to a Restriction Profile (e.g. A file create and write user defined BIOC). Would be interesting to know the limitations. ",0,"
		2 REPLIES 2
",,,,06-22-2022,04:35 PM
44,505520,Cortex XDR Discussions,tsedaka,L4 Transporter,A question from the Alert Tuning Operations Webinar: Alerts & Exclusions,"If I right click on an alert and create an exclusion, does that also only exclude the alert for this specific user-name? Which fields does it use exactly? Where can I see these exclusions afterward? *Note: This question was submitted during our customer success webinar: Alert Tuning Operation in Cortex XDR Cortex XDR ",0,"
		1 REPLY 1
",,", Cortex XDR, XDR Events, XDR Webinars",,06-22-2022,02:00 PM
45,503848,Cortex XDR Discussions,RFeyertag,L1 Bithead,Installation Cortex XDR Agent 7.7.1 on Windows Terminal Server,"Hello dear Community,  with our CSP we had some discussions about the installation on a Windows Terminal Server (Round Robin). Do we have to use the TS_ENABLED=1 flag to install the cortex agent on the Terminal Server? TS means hier temporary session and not Terminal Server. But has Terminal Server a temporary session? https://docs.paloaltonetworks.com/cortex/cortex-xdr/5-0/cortex-xdr-agent-admin/traps-agent-for-windo... BR Rob",0,"
		2 REPLIES 2
",,,,06-15-2022,08:08 AM
46,407545,Cortex XDR Discussions,b-pan,L2 Linker,Cortex XDR Vulnerability Assessment - Linux Backporting Security Fixes,"Dear community When using the Vulnerability Assessment with Linux hosts, the results may include a lot of false positives.Distributions which are backporting security fixes (CentOS / Debian) do may not change the App Version when they got patched.https://access.redhat.com/security/updates/backporting ""Backporting has a number of advantages for customers, but it can create confusion when it is not understood. Customers need to be aware that just looking at the version number of a package will not tell them if they are vulnerable or not"" ""We also supply OVAL definitions (machine-readable versions of our advisories) that third-party vulnerability tools can use to determine the status of vulnerabilities, even when security fixes have been backported."" I didn't see much in the documentation, and I'm not sure if this is ""working as expected"" or if there is a way to improve the configuration for better detection. CheersFabian ",0,"
		10 REPLIES 10
",", Vulnerability Assessment",,,05-18-2021,07:52 AM
47,499023,Cortex XDR Discussions,Kavurisowmya,L1 Bithead,Broker VM for Cortex XDR,"Hi,As a part of Cortex XDR , I would like to know some benefits of Broker VM I have gone through some of the docs and it looks like a Separate image that need to be installed. So,1. Do we have to install it on every endpoint (Ex: 10,000 servers) that has cortex xdr installed and should we do it separately for every endpoint?2. Should we maintain it frequently for updates, maintenance so on or it does automatically?3. What more benefits we can have apart from content updates using broker VM when installed on a endpoint?4. Does it help in improving cortex XDR performance (ex: speed)?",0,"
		3 REPLIES 3
",,,,06-03-2022,12:38 AM
48,504692,Cortex XDR Discussions,KiranKandel,L0 Member,Unable to do anything in the computer,"Hi,  I was working for a company which installed Cortex XDR in my computer, now I have left that company while ago. They don't pick-up calls or anything in order to uninstall this for me. I can't use any files, It has now blocked my internet connections too. I don't know how to uninstall this and get control of my PC? Can anyone help me how to go on about this?  Thanks, ",0,"
		3 REPLIES 3
",,,,06-18-2022,06:58 PM
49,,Cortex XDR Discussions,tugriceri,,,,,,,", Cortex Data Lake, Cortex XDR, Cortex XDR Webinars, Events, IoT Security, PA Firewall, PAN-OS, SIEM, XDR, XDR Events, XDR Webinars",,,
50,443147,Cortex XDR Discussions,OrkanAlibayli,L2 Linker,Cortex XDR agents upgrade,"Hello everybody, Is Cortex XDR agents auto upgrade recommended? We enabled agent auto upgrade at the moment. But we worry this can cause some problems in future.  Can anybody give suggestions about this situation? Thanks.",0,"
		3 REPLIES 3
",,,,10-24-2021,11:11 PM
51,504144,Cortex XDR Discussions,RameshShrestha,L1 Bithead,Cortex XDR Broker VM Down,"Hi, I was looking for an answer in a scenario where only 1 broker VM is available.What happens when the VM goes down. How does the end point connect to XDR console and how can we get the visibility when VM goes down for long period.",0,"
		5 REPLIES 5
",,,https://live.paloaltonetworks.com//t5/cortex-xdr-discussions/cortex-xdr-broker-vm-down/m-p/504447#M2215,06-16-2022,03:14 AM
52,503724,Cortex XDR Discussions,NitinYadav,L1 Bithead,Need to disable 2fa  google authentication  for other user,Hi by mistake i had delete the 2fa google authenticator account  and now i am not able to login in xdr console without 2fa is there any way to disable the 2fa form other account. ,0,"
		5 REPLIES 5
",,,,06-14-2022,11:58 PM
