,Discussion ID,Author,Body,Likes,Date,Time
10,474970,craig,,0,03-22-2022,08:04 AM
11,426808,vsys_remo,"Hi @Amin2Generally Prisma means a cloudservice by Paloalto. So in this case here Prisma SD-WAN is the SD-WAN technology (formerly Cloudgenix which was aquired by Paloaltonetworks) based on ION devices. These devices are configured with a cloudservice from Paloalto. To these devices you can connect various WAN links like MPLS, LTE and so on. By policies configured in the cloud the best path will be chosen for specific traffic to be sent to your main datacenter where you need an ION-7000 or ION-9000. These ION devices are only for the SD-WAN part. They also analyze traffic to forward it to the right configured path but these are not actual firewalls. Paloalto SD-WAN is SD-WAN for Paloalto firewalls. So in addition to the best in class network security that you get with a Paloaltonetworks firewall, this subscription also enables the SD-WAN technology where you can add different WAN links to the firewall and configure them to be used all at the same time for different types of traffic including the dynamic setup of VPN tunnels (like with the ION devices) between your locations. The configuration of the Paloalto SD-WAN is not done locally on the firewalls or with panorama and not with the cloudservice.",0,08-14-2021,10:05 AM
12,426808,4cls,"ION had BGP filtering, and needs a headend like an ION 7k. It's more like DMVPN Mesh. ",0,03-22-2022,07:50 AM
13,457665,avelK,"Thank you for the post@AjitKumarBased on the output you provided the IOS appliance has connectivity to portal. In order to see what is preventing from registration, I would recommend to run: ""debug controller reachability controller1""The device that can successfully register will have below output:ion toolkit# debug controller reachability controller1TPM and tcsd process is running fineMic cert check passedCic cert check passedMic cert verify passedCic cert verify passedCIC cert connection test doneDevice is connected to ControllerThe first thing that has to pass is MIC (Manufacturer Installed Certificate) check to authenticate ION appliance to controller. If it fails at this step, could you confirm the certificate is there and that it is valid: ""inspect certificate mic""Below KB describes steps during initial to portal:https://knowledgebase.paloaltonetworks.com/KCSArticleDetail?id=kA14u000000HBNHCA4Depending which step fails in the debug and validity of certificate, I would narrow down the troubleshooting.Kind RegardsPavel",0,01-14-2022,12:06 AM
14,457243,avelK,"Thank you for the post@AjitKumarION appliance will register to portal via ""controller 1"" interface. Could you make sure that this interface is up, has configured DNS and can go to internet (only TCP 443 is enough for registration). Could you run below 2 commands to confirm status?dump interface config interface=controller1dump controller statusKind RegardsPavel",0,01-06-2022,01:37 PM
15,457243,AjitKumar,"Hi Pavel,Please see requested output below.Thanks,Ajit==ion toolkit# dump interface config controller Interface : controller Description : ID : 10 Type : portAdmin State : upAlarms : enabledNetworkContextID: Scope : MTU : 1500IP : dhcpion toolkit# dump controller statusController Connection : Partially ConnectedNumber of Active Connections : 1--------------------------------------------------------------------------------tcp 0 0 10.0.0.65:56041 52.8.25.40:443 ESTABLISHED--------------------------------------------------------------------------------ion toolkit#",0,01-08-2022,03:40 PM
16,457243,avelK,"Thank you for reply@AjitKumarFrom the output of: ""dump interface config controller"" it looks like that ION is connected to portal.Could you run below debug to to confirm that all test are passed:",0,01-08-2022,11:05 PM
17,457243,AjitKumar,"Hi Paval,Please see below the output as per your request:ion toolkit# debug controller reachability controller TPM-tcsd running finecic/mic id not in keys-listion toolkit#Thanks,Ajit",0,01-09-2022,04:42 PM
18,457243,avelK,"Thank you for reply@AjitKumarBased on debug output you provided, it looks like that the MIC (Manufacturer Installed Certificate) is missing/invalid. During the initial registration, the CloudGenix controller validates the ION's MIC, which is stored in the TPM. This is however failing. This is likely reason why you can't see this ION under unclaimed devices in portal. At this point, I would reach Palo Alto support. I do not believe this is something you can fix by your self.Kind RegardsPavel",0,01-10-2022,05:43 AM
19,456108,avelK,"Thank you for the post@KrishnatpiFor GUI:Login to SD-WAN portal, then navigate to: Maps > Claimed Devices, then scroll to appliance you want to reboot, then navigate to 3 dots icon:After you click on it, you will have an option to reboot appliance:For CLI:Login to SD-WAN portal, then navigate to: Maps > Claimed Devices, then click on appliance you want to CLI into, then new page will open.After you click on remote session, a new page will open where you can login and reboot appliance from CLI.https://docs.paloaltonetworks.com/prisma/prisma-sd-wan/prisma-sd-wan-ion-cli-reference/use-cli-comma...Kind RegardsPavel",0,12-30-2021,04:23 PM
