,Discussion ID,Author,Body,Likes,Date,Time
10,505153,nikoolayy1,"As Prisma Access is based on Palo Alto Firewalls in the background and for me the server does not return a reply to the Prisma Access cloud and this is why data can't be returned. Better check after the prima access if there is something blocking traffic comming from the prisma access source IP addresses like router/firewall before the server or the server itself.https://knowledgebase.paloaltonetworks.com/KCSArticleDetail?id=kA10g000000ClibCACIf you see that the server pcap it returns reply and that the routers/firewalls do not block anything then raise a case as with Prisma Access you can't do pcap captures or see global counters or flow debugs etc. as this is something the Palo Alto TAC can do in Prisma Access. This is the cloud it is easier but you have less control 🙂https://live.paloaltonetworks.com/t5/general-topics/knowledge-sharing-palo-alto-checking-for-drops-r...You may test the Autonomous DEM, enable it just for group of users and proble the application as it will show you if the issue is in Prisma Access cloud or outside of it in most cases,https://docs.paloaltonetworks.com/autonomous-dem/autonomous-dem-in-prisma-access/go-to-autonomous-de...https://docs.paloaltonetworks.com/prisma/prisma-sd-wan/deployment-and-integrations/3-1-2/prisma-acce...https://docs.paloaltonetworks.com/autonomous-dem/autonomous-dem/set-up-an-autonomous-dem-application...https://www.youtube.com/watch?v=jYv8VhH4I4o",0,06-22-2022,08:42 AM
11,505153,ThacitoPereira,"Hi,Thanks, I will do these tests and then inform you if I was successful or not.",1,06-22-2022,08:47 AM
12,504438,nikoolayy1,Are you talking abound Inbound Access that allows access over the Internet to internal applications where you access the internal DC application using a Prisma Access Public IP address? If so then see:-----------You mustin the tab if you select this check box. Source NAT is a requirement to allow inbound flows to other remote networks.--------https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-ad...https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-cloud-managed-admin/secure-remo...https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-ad...Edit:Also in many cases X-Forwarded-For (XFF) HTTP header insertion will help as the servers will be able to see the real client ip or for cloud applications that may use this when going to the Internet but for some reason when I talked with Palo Alto they don't think this feature is needed at all but I think it is as when going to a web site in Internet not in a Remote Network or Service location many proxy have this option as then the client ip address is always changed to the one the on-prem or cloud proxy has 🙂,0,06-17-2022,02:37 AM
13,414382,DavidMaas1,I be interested as well.,0,06-29-2021,02:37 PM
14,414382,NikolayDimitrov,"You can see the article from Okta and use it for Azure AD, you just need to find the Azure AD documentation how to set the atributes:https://saml-doc.okta.com/SAML_Docs/How-to-Configure-SAML-2.0-for-Palo-Alto-Networks-GlobalProtect.h...",0,08-05-2021,04:29 AM
15,414382,ankaMariusz,"Hi There,I arrived here to seek for answer to a problem that I could not find an answer to anywhere.In fact, I still didn't find it but having access to lab, and some thought got me the desired result.So what is it.If you have setup a Security Web Policy based on LDAP Groups, and you authenticate using Kerberos/LDAP AD , PAN will identify you as domain\user.nameYou have some influence over how domain\ will look, but overall PAN will identify the user and will know groups you are a memeber of.Now, you want to introduce AzureAD SAML authentication.You found the article and followed it to the letter: https://knowledgebase.paloaltonetworks.com/KCSArticleDetail?id=kA10g0000008U48CAEYou were able to authenticate, and get connected so what's the problem?The problem is that your user name is no longer domain\user.name but now it is user.name@emailaddress.com , it is the account you have used to authenticate against Azure AD.The user no longer matches any groups and the desired access for this user or group of users no longer works.I found that the Attributes in the article do not contain group attribute.Under AzureAD Portal for Single-Sign on I've added the attribute then for Security GroupsIts under ""Add a Group Claim""Source Attribute: GroupIDCustomize the name of the group claim: GroupAll these is case sensitive(apparently)Once you have the extra attribute, export the XML and Import to Palo.Import it as Authentication Profile and add Group attribute you created:When I log in using SAML now, I have different view:The User: shows the email address I used to authenticate.The Primary User name is domain\user.nameFirewall can ""match"" the SAML account I used to the local AD.Now, interesting part to some is the fact that I do not use Active Sync. My Local domain is entirely different to Azure AD. They are seperate.I do have email attribute populated in my AD as the account I use with Azure though.Hope this helps someone.CheersMariusz",2,06-14-2022,06:18 AM
16,503058,avelK,"Thank you for the post@DeepakVermait is not mandatory to have Panorama HA to manage Prisma Access, but it is recommended to have an HA pair. In the case of Panorama Hardware failure or while performing PAN-OS upgrade, you will not loose connectivity to Prisma. Other than this, I can't think of any disadvantage to use a standalone Panorama. Below is a link for documentation:https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/license-prisma-a...Kind RegardsPavel",0,06-13-2022,04:56 PM
17,503058,DeepakVerma,"@PavelKThanks for confirmation.Suppose we have vpn access (user connected to Corp network) managed using Panorama managed Prisma setup and if standalone Panorama goes down , this will impact VPN connectivity as well right ? or may be i am wrong here .",0,06-13-2022,08:38 PM
18,503058,avelK,"Thank you for reply@DeepakVermaIf Panorama goes down it will not impact any VPN connectivity / traffic going through Prisma. Panorama is only for management plane. If you are worried about deploying a new Panorama, then I would recommend Cloud Managed Prisma Access instead:https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-cloud-managed-release-notes/rel...Using Panorama to manage Prisma Access makes more sense if you already have one in your environment or if you want to have a unified management of existing Firewalls + Prisma Access.Kind RegardsPavel",0,06-13-2022,08:50 PM
19,503058,DeepakVerma,@PavelKThanks for your reply🙏 ...,0,06-13-2022,09:03 PM
20,484658,ydhanuka,"Hello Kevin,I would suggest to open a TAC case to check the PanGPS logs on the global protect to see why the connection fails. Even when the windows needs to connect to these URL's, it should not stop GP from connecting. Unless for some reason, the OS or any other app is blocking the PanGPS process from connecting in first place.",3,05-07-2022,04:01 AM
21,484658,nikoolayy1,"Also you may try ""Before Logon"" to see if there is the same issue https://docs.paloaltonetworks.com/globalprotect/5-2/globalprotect-app-new-features/new-features-rele... . Also what is your version of the globalprotect agent as better be on the latest to know that is not an issue that is solved.https://docs.paloaltonetworks.com/globalprotect/5-2/globalprotect-app-release-notes/globalprotect-kn...",1,05-09-2022,12:38 AM
22,484658,debraplm51,Pre-logon is a connect method that establishes a VPN tunnel before a user logs in. The purpose of pre-logon is to authenticate the endpoint (not the user) and enable domain scripts or other tasks to run as soon as the endpoint powers on.myfiosgateway.commobdro,1,05-09-2022,12:52 AM
23,484658,Kevin-OHare,"Hello, I opened a TAC case with Palo but am not getting any results. They say based on your findings, the PanGPS/PanPGS process are not the cause of the crash rather they are the victims of the crash. They have asked me to perform Windows level investigations first as this issue behaviour include Windows taskbar freeze, WiFi modifications but this does not help me resolve why the Prisma clients cannot connect remotely. If i turn off Global Protect on the users laptop they can connect no problem to the Corporate Network. Its only over Prisma the user has a problem connectingany advice is welcome",0,05-09-2022,01:51 PM
24,484658,Kevin-OHare,Its happening for alot of Prisma users on different clients from 5.2.4 up to 5.2.10 so i know its not the client softwareNot all users are affected but the ones that are affected can get around the issue by disabling their wifi to disrupt the Pre-logon tunnel and then turn their wifi back on and it reconnects to the domain via Prisma. Its very frustrating and i would just like to know why this is happening. Is it something that has been pushed out on windows 10 or is it a problem with Pre-logonany advice is welcome,0,05-09-2022,01:54 PM
25,484658,Kevin-OHare,That is true and this has been working ok for two years but now random users are having a logon issue. Is as if their laptop is trying to talk to the internet when the pre-tunnel is loading. I think i have tracked it down to the following sites and i now have a rule at the top of the policy for pre-logon to hit these websites. Then it disconnects and reconnects the user from Prisma to our domain. It seems to work ok for now but why does the windows 10 laptop need access to these websites. Does that not defeat the purpose of pre-tunnel which should only talk to our domain controllers before disconnecting and then reconnecting to log the user inautologon.microsoftazuread-sso.com/domain.com/*.microsoft.com/www.bing.com/login.live.com/*.data.microsoft.com/*.msn.com,0,05-09-2022,01:59 PM
26,484658,ydhanuka,"Hi Kevin,If there are crashes for the process than that needs to be isolated to identify what is causing those. You can may be ask for more details from TAC on why the process is crashing and also involve local IT team or microsoft as applicable to identify what process is causing the crash. Another good way to isolate is to take a test machine and remove all other 3rd party softwares from there except GP and check if the issue persists.",1,05-09-2022,09:38 PM
27,484658,Kevin-OHare,"Hi, Yes i have a test laptop which is windows 10 version21-H2. All other software is removed and the issue still exists. When i boot up and pre-tunnel starts the taskbar hangs and that new widget in windows (the one with msn, location, weather and some news feeds, etc) - it fails to load and therefore the user cant connect as the pre-tunnel fails.Laptops with version 1809 and 1909 do not have the issue because they do not have this windows featureI am curious why this widget is impacting pre-tunnel because pre-tunnel is supposed to talk to our firewall active directory sites only.any advice is welcomeregards,Kevin",0,05-12-2022,03:43 AM
28,484658,nikoolayy1,You may check if enforce globalprotect for network access is enabled:https://docs.paloaltonetworks.com/globalprotect/8-1/globalprotect-admin/globalprotect-quick-configs/...Also check if changing between Pre-logon (Always On) or Pre-logon then On-demand helps. Also check if playing with,1,05-12-2022,03:59 AM
29,490636,LuisSantoTomas,"Continuing to investigate, I think it is related to this kb, but I need to know how to adapt it with the cloud identity engine.https://knowledgebase.paloaltonetworks.com/KCSArticleDetail?id=kA10g000000ClGICA0Have anyone had the same problem?",1,05-24-2022,09:36 AM
30,482186,nikoolayy1,Try using the API to send the data to the SIEM:https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-ov...https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-ov...https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-ov...https://docs.paloaltonetworks.com/prisma/prisma-access/innovation/2-1/prisma-access-panorama-admin/p...https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-ov...Also see if there is an app for you siem like for example Splunk and what information it has:https://splunkbase.splunk.com/app/2757/,0,05-20-2022,03:34 AM
31,486371,TakeAByte,Is the device still within support? If so you can update it that way or if you have other devices still in support you should be able to download the updates and apply them manually via the CSP under software updates.,0,05-12-2022,12:42 PM
32,486316,nikoolayy1,If you use cloud identity engine you can check what info it has: https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/configure-user-b...Other than that asking the TAC as they can run cli commands on the Prisma Access firewalls or another way is to have a local firewall to sync its user to ip mapping from Prisma Access and in this way you can check what Prisma Access has given to the on-prem firewall:https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/configure-user-b...There is an interesting topic about this not for prisma access but still as you can try the prisma access api but I have not used it myself:https://live.paloaltonetworks.com/t5/general-topics/how-to-see-uesr-ip-mapping-in-panorama-gui/td-p/...https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-ov...For Prisma Access without Panorama:https://www.youtube.com/watch?v=1T0xE52Z1GAThis is the limitation of all firewall or proxy as a service cloud based systems as you don't manage the infrastructure but you have less control and visability.,0,05-11-2022,06:43 AM
33,434557,jdelio,"It's your last chance to register forSASE Converge 2021where Palo Alto Networks explores how three key ideas - convergence, security, and user experience - are reshaping industries. Looking forward to seeing you there!",0,09-27-2021,01:45 PM
34,480592,nikoolayy1,"Why would you need a firewall at the branch when you have ipsec or gre tunnel to prisma access? Any router can create this tunnel.Better consider that Prisma Access autoscales when you have more traffic for example more mobile users are working at home at one day and at the other day less mobile users are working from home. Also Palo Alto firewalls are great but even they can get overutilized expecially the older models when you are doing ssl decryption but Prisma Access will handle this. Also for mobile workers from home sending all the traffic to the on-prem firewall can make issues as I mentioned as bandwidth, firewall cpu/memory etc. and many times a split tunnel is used that can cause security risks if users are allowed to go Internet without any security but with prisma access and the globalprotect agent all the user traffic can go through VPN to Prisma Access and be scanned or if you have on-prem firewalls and VPN you can use Prisma Access Explicit Proxy mode to send only the Internet web traffic to Prisma Access and the other traffic with VPN split tunnel can go to the on-prem firewalls.https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-fo...https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-fo...https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-fo...Also as it is firewall as a service you don't handle upgrades of the infrastructure as Palo Alto handles this.Also Prisma Access/Sase has some nice features like ADEM for user expiriance to discover network issues or SD-WAN as you can have Prisma Access ION devices on-prem to connect you to the Prisma Access:https://www.paloaltonetworks.com/sase/ademhttps://docs.paloaltonetworks.com/prisma/prisma-sd-wan/prisma-sd-wan-admin/prisma-sd-wan-sites-and-d...Better go to the Prisma Access education if you are going to work with it or first ask Palo Alto for a test drive and demo on Prisma Access as they will make one for you:https://www.paloaltonetworks.com/services/education/instructor-led-training#Find_A_Classhttps://www.paloaltonetworks.com/demos",1,05-02-2022,02:25 AM
35,472426,nikoolayy1,"As with prisma access only Palo Alto can do packet capture, check counters or flow logs the only thing you can check is the globalprotect agent PanGPS/PanGPA logs and on Panorma the Globalprotect logs. Also you can check the Portal config there is anything special for MAC devices as they can have a seperate policy even without HIP being enabled.https://docs.paloaltonetworks.com/globalprotect/10-1/globalprotect-admin/globalprotect-apps/deploy-t...Also I don't renember if you could do a policy trace for Prisma Access on the Panorama as yoiu may have some security policy blocking the vpn for UK for MAC devices for exampleAlso it is interesting where your cortex data lake is located if this could be related but maybe not as palo alto would have seen this.",0,04-27-2022,03:47 PM
36,472426,AaronRedd,"Thanks for the info!It turns out the UK gateway received a #.#.#.0 address, which is a valid IP based on the subnet mask, but something in the way that Mac's handle this is as if it's a broadcast address. Palo Alto ended up changing the backend IP to an IP that did not end in zero.",1,04-29-2022,08:35 AM
37,472426,andrewwww,"As with prisma access only Palo Alto can do packet capture, check counters or flow logs the only thing you can check is the globalprotect agent PanGPS/PanGPA logs and on Panorma the Globalprotect logs. Also you can check the Portal config there is anything special for MAC devices as they can have a seperate policy even without HIP being enabled.https://docs.paloaltonetworks.com/globalprotect/10-1/globalprotect-admin/globalprotect-apps/deploy-t...Also I don't renember if you could do a policy trace for Prisma Access on the Panorama as yoiu may have some security policy blocking the vpn for UK for MAC devices for exampleAlso it is interesting where your cortex data lake is located if this could be related but maybe not as palo alto would have seen this.Ohh thanks for the information sir,It turns out the UK gateway received a #.#.#.0 address, which is a valid IP based on the subnet mask, but something in the way that Mac's handle this is as if it's a broadcast address. Palo Alto ended up changing the backend IP to an IP that did not end in zero.what, That i really don't known",0,05-01-2022,09:57 PM
38,483479,nikoolayy1,How will it be known if the user is in the group before the SAML authentication?The only way I see is after the users have logged into their Globalprotect agents is to have another authentication based on auth policy https://docs.paloaltonetworks.com/pan-os/10-2/pan-os-admin/authentication/authentication-policy but really I think you need to better understand what is needed.You may check for extra info how to sync user groups from the Azure AD if you don't want to sync from on-prem device or for the Cloud identity engine to connect to a on-prem AD server:https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/configure-user-b...How to use Ldap with Azure Ad:https://live.paloaltonetworks.com/t5/globalprotect-discussions/azuread-group-mapping-for-gp/td-p/334...A new feature that you can use is SCIM and the cloud identity engine without the need for service connection to the on-prem AD or to sync from on-prem firewall/agent or to pay for the Microsoft Azure Ldap feature:https://docs.paloaltonetworks.com/cloud-identity/cloud-identity-engine-getting-started/manage-the-cl...https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/sync-scim,0,04-28-2022,09:21 AM
39,466162,nikoolayy1,"After seeing some youtube clips I now know that every instance of Prisma Access SPN, CAN etc. is dedicated for the user so it is not a shared resource like the Zscaler Gateways which is a big plus. For more info and where I found this infomation, look at the clips for Palo Alto SASE:https://www.youtube.com/watch?v=SmyxDT4gmhU&t=2528shttps://www.youtube.com/watch?v=TsUQa1hNYOk&t=2193shttps://www.youtube.com/watch?v=9UGOMhy6wu4",0,04-27-2022,03:59 PM
40,476691,nikoolayy1,The uninstall should remove the config and fix the commit so you may see what exactly is the commit error:https://docs.paloaltonetworks.com/pan-os/10-2/pan-os-web-interface-help/panorama-web-interface/panor...https://knowledgebase.paloaltonetworks.com/kcsArticleDetail?id=kA14u0000008UglThis is usefull and google the error after that if there is a known bug:https://knowledgebase.paloaltonetworks.com/KCSArticleDetail?id=kA10g000000PMb2CAG,1,04-27-2022,03:56 PM
41,475683,nikoolayy1,"You can check Palo Alto youtube clips ""Best Practices for Routing"":https://www.youtube.com/watch?v=O4P3g2ZpXLYhttps://www.youtube.com/watch?v=OqX_FiqIr2Y",0,04-27-2022,03:34 PM
42,481427,nikoolayy1,"Hello, There is a similar issue for Globalprotect on prem vpn but for me it could be the same so check:https://live.paloaltonetworks.com/t5/general-topics/unable-to-access-windows-store-windows-10-gp-3-0...Also check if you can dissable the SSL decryption for Microsoft Store domains/ip addresses if the first solution does not help:https://docs.paloaltonetworks.com/pan-os/10-0/pan-os-new-features/decryption-features/enhanced-ssl-d...",0,04-27-2022,03:31 PM
43,480056,nikoolayy1,Hello. You need to first create the gateways for mobile users and then get the gateway addresses but you can automate this:https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-cloud-managed-admin/prisma-acce...,0,04-27-2022,03:26 PM
44,466161,nikoolayy1,"From what I read the Prisma Access Explicit proxy mode is still not integrated with a globalprotect agent and Microsoft AD GPIO policies will be needed to push the PAC file to the user devices:https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-fo...As palo alto is a great product they just need to add this option the globalprotect agent to push the pac file settings to the computer system and web browsers as globalprotect can download this from the portal and an option for the globalprotect to review the PAC file and to auto exclude domains and destination ip addresses from entering the VPN (split tunnel) based on the PAC file will be nice. Also the globalprotect agent can add tolken header when sending the web traffic to Prisma Access and in this way cookies will not be needed as many 3-rth party cloud proxy vendors use endpoint agents with some kind of tolkens for this as cookies cause issues with some sites, other proxy devices in between or browser settings and extensions that block the cookies. Also if the user is in the office then the on-prem firewall will be used but when the user is not an connects to Prisma Access for VPN then globalprotect may autodetect this and stop the Prisma Access Explicit Proxy PAC file settings and in this way with an agent there will be no need to make a gre/ipsec tunnel from the firewall to Prisma Access if the Firewall can't handle the SSL decryption as the Agent will direct the web traffic to Prisma access, using the PAC file even if the VPN is enabled as some companies use VPN even in the office for Security.I hope Palo Alto will start using the Globalprotect agent for Prisma Access Explicit Proxy mode and enable Prisma Access VPN and Prisma Access Proxy (for when the user VPN is connected to the on-prem firewalls or if the user is in the office and globalprotect has detected this using host detection DNS) to work together in the future.",0,04-27-2022,04:28 AM
45,480783,EugeneSourman,Found the fix no thanks for support.This will commit and resolve the validation error.Hope it helps someone.,0,04-19-2022,08:27 AM
46,476851,jbusby,Found the solution:The upgrade must have removed this parameter that was set by a previous admin:set auth strict-username-check noIt's actually documented here:https://docs.paloaltonetworks.com/pan-os/10-0/pan-os-new-features/upgrade-pan-os/upgradedowngrade-co...,0,03-31-2022,02:10 AM
47,470231,Stevenjw0728,"I believe what you are looking for is in panorama under the panorama tab, and ""data redistribution""",1,03-22-2022,02:14 PM
48,474475,Mudhireddy,"Hi,As of now, prisma access supports one portal only.There are two options: use a Palo Alto Networks-provided top-level domain (GPCloudservice.com) or use your own company's top-level domain.If you use the Palo Alto Networks top-level domain, then all DNS requirements will be provisioned by Prisma Access. No further action on your part is required.ORSuppose you use your own company's top-level domain. In that case, you will be required to acquire and manage certificates for that domain, manage the publishing of the DNS resolvable name, and configure DNS aliasing to the CNAME that Prisma Access will apply to your portal.",0,03-20-2022,11:43 PM
49,425662,nikoolayy1,Check if the local access is not dissabled:https://knowledgebase.paloaltonetworks.com/KCSArticleDetail?id=kA10g000000PPbACAW,0,10-17-2021,05:37 AM
50,425662,volfkhat,"Apparently, these are the 3 processes you need to exclude:~volfkhat",1,03-11-2022,07:47 AM
51,434557,jdelio,"It's your last chance to register forSASE Converge 2021where Palo Alto Networks explores how three key ideas - convergence, security, and user experience - are reshaping industries. Looking forward to seeing you there!",0,09-27-2021,01:45 PM
52,463241,jasonrakers,"modify the portal agent settings to ""always-on"". You would want the pre-logon option so GP is running before a user logins. You will probably want a security policy rule to restriction pre-logon destination traffic until a known user is identified.",0,03-03-2022,09:00 AM
53,449577,nikoolayy1,You may ask the users to refresh their connection:How to enable/disable Rediscover Network (i.e. Refresh Connecti... - Knowledge Base - Palo Alto Netw...With prelogon I think that the agent during bootup connects to the portal to see which geteway should be used for prelogon.,0,01-13-2022,12:46 AM
54,456907,nikoolayy1,"Better check your Service connection as Prisma by default tries to do redistribution of user-id, HIP info and other stuff:Redistribute User-ID Information Between Prisma Access and On-Premise Firewalls (paloaltonetworks.co...Configure the Service Infrastructure (paloaltonetworks.com)Please see:Identification and Quarantine of Compromised Devices Using Prisma Access (paloaltonetworks.com)Check if you have enabled the quarantine redistribution and also you need a service object in Prisma a routing and redistribution point between the the mobile gateways and you don't need to connect the service object your on Prem Data Center but just to have it as a redistribution point.",0,01-12-2022,03:31 AM
55,456907,Sarc845,"Thanks for the input, its not setup. So will probably escalate to panw",0,01-12-2022,03:45 AM
56,456907,nikoolayy1,"Ok but have you checked if you have a valid service object in Prisma Access """"Manage Prisma Access Service Connections (paloaltonetworks.com)",0,01-12-2022,03:51 AM
57,456907,Sarc845,"Hi Nikolay,Yep, checked the service connections. Nothing strange there.",1,01-12-2022,11:32 PM
58,456907,nikoolayy1,If you have not enabled quarantine distribution and you have a legitimate service connection then yes it seems like a bug issue.You can still check the link below for known issues for Prisma Access 2.2:Prisma Access Known Issues (paloaltonetworks.com),0,01-13-2022,12:11 AM
59,454406,nikoolayy1,Have you tested as Prisma Access is just virtual CN series Firewalls in the cloud and if it works on prem it should work in the cloud? Is the Panorama option greyed out?,0,01-12-2022,03:41 AM
60,450836,nikoolayy1,"Prisma Access objects act like VPN gateways in the Panorama config, so review :How the GlobalProtect App Selects a Prisma Access Gateway (paloaltonetworks.com)Split Tunnel Traffic on GlobalProtect Gateways (paloaltonetworks.com)",0,01-12-2022,03:36 AM
61,457909,nikoolayy1,"Hello,What is your question as it is not clear.You can check the option to use PAC file proxy mode and to test if this or full VPN mode is better:Secure Mobile Users With an Explicit Proxy (paloaltonetworks.com)With Prisma VPN mode better use IPSEC as it better performance than just SSL:Hub - Palo Alto NetworksI think the Zscaler agent uses proxy mode (to send only http/https traffic to Zscaler) or a gre like (not gre but similar) tunnel that sends all the traffic to Zscaler similar to Prisma proxy or VPN mode.",0,01-12-2022,03:19 AM
62,453580,mr_1,"https://security.paloaltonetworks.com/CVE-2021-44228PAN said it depends on PAN-OS version of Panorama and also running mode.If you are using panorama only for prisma access, I guess it might be run as management-only mode. If so, it is not impacted.",0,12-16-2021,12:56 AM
63,451483,avelK,"Thank you for posting question@TFukumoto5There are 2 ways to manage Prisma Access. One option is to use the plugin for Panorama. In this case you can leverage Panorama API to manage Prisma Access:https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-ov...Second option is to use Prisma Cloud Management. Based on my information the Prisma Cloud Manager will be getting full API support before end of this year or in January 2022. As of now, it is possible only to retries IP addresses by API and nothing else:https://docs.paloaltonetworks.com/prisma/prisma-access/prisma-access-panorama-admin/prisma-access-ov...Kind RegardsPavel",1,12-07-2021,02:54 PM
64,434557,jdelio,"It's your last chance to register forSASE Converge 2021where Palo Alto Networks explores how three key ideas - convergence, security, and user experience - are reshaping industries. Looking forward to seeing you there!",0,09-27-2021,01:45 PM
65,418539,Mudhireddy,Yes can use New Best Practice Assessment (BPA) tool to help you align to best practices for Prisma Access as well.,1,11-25-2021,09:33 AM
66,411408,Sai_Tumuluri,"Yes, you are correct, there is no upper limit defined. The size deployment can scale as per your needs. /24 is a good size for most deployments, you can add a larger network if your deployment is large. Please engage your Sales Engineer or Customer Success representative to get guidance on proper planning.",0,06-07-2021,09:03 AM
67,411408,Mudhireddy,"PAN recommends a /23 network, but if there are more than 100 sites or 5000 Mobile Users, you should contact your Palo Alto Networks SE Specialist to evaluate whether you may need a larger subnet size",0,11-25-2021,09:28 AM
68,433733,Mudhireddy,"There are two methods users/ prisma access admin will get notifications1. Registering for Prisma Access AlertsLog in to Prisma Access from cloud applicationsGo toAlerts within Prisma Access Insights.Click Alert Subscription.Click + Add Users.2. Register for email or text notifications for infrastructure upgradesYou can retrieve the status of all Palo Alto Networks cloud services, including Prisma Access and Cortex Data Lake, along with a historical record of the uptime of each service, by accessing https://status.paloaltonetworks.com. You also can sign up for email or text message updates at this site.",0,11-25-2021,08:50 AM
69,432481,nikoolayy1,Prisma Access 2.2 is now out so you can test it also you are using only explicit proxy and no Globalprotect VPN mode as the two last I checked couldn't work together right?,0,10-17-2021,05:42 AM
70,432481,Mudhireddy,"SWG uses a mobile user license, and a minimum of 200 user licenses is required to onboard the SWG.SWG supports cloud-service 2.1.0-h6.innovation, and later version supports. And some other 2.1 versions as well.",0,11-25-2021,08:40 AM
71,447559,abnerm,Looking for official word also regarding macOS monterey support. this is the only thing holding us back from allowing some of our users to upgrade,0,11-15-2021,07:30 AM
